338.63 336.28 334.98 335.20 335.92 336.21 335.38 333.55 331.80 331.04 330.28 327.81 324.87 322.43 320.38 318.26 316.59 315.13 314.00 313.66 313.77 313.93 313.78 313.12 312.31 311.38 309.84 307.27 304.15 301.86 302.05 302.87 302.42 300.88 299.62 300.74 303.30 305.39 306.30 306.70 306.68 306.49 307.12 306.70 305.16 303.94 303.70 303.37 302.37 301.01 300.29 300.39 300.86 301.46 302.02 302.02 301.98 303.91 306.09 307.34 307.19 306.12 304.40 302.45 302.01 302.78 303.28 302.76 301.84 301.80 302.13 302.01 302.10 302.65 303.98 306.29 307.69
339.63 337.00 335.25 335.11 336.10 337.09 336.59 334.28 332.04 330.93 330.27 328.61 326.03 323.30 320.68 318.26 316.56 314.46 312.06 311.00 311.31 312.26 313.02 312.71 312.24 311.69 310.76 308.89 305.92 303.49 304.10 304.54 303.54 301.88 300.79 301.80 303.31 304.15 304.68 305.62 306.84 307.40 307.66 308.17 307.45 306.02 305.03 304.38 303.65 303.00 302.68 302.77 303.03 303.39 303.95 304.22 304.50 305.20 306.55 307.91 308.19 307.39 305.62 303.15 301.66 301.54 302.00 302.34 302.66 303.65 304.13 303.56 302.90 302.51 302.89 304.63 306.18
340.43 337.67 335.53 335.10 336.18 337.30 336.58 333.62 330.81 329.35 328.77 327.76 325.45 322.72 320.81 319.54 317.44 314.80 311.67 309.80 309.84 311.00 311.85 311.67 311.53 311.20 310.48 308.95 306.48 304.45 304.84 305.24 304.34 302.74 301.61 302.33 303.99 304.23 304.49 305.65 307.15 307.95 308.50 309.31 309.28 308.09 306.68 305.79 305.40 305.18 304.77 304.40 304.28 304.19 304.26 304.78 306.03 306.61 307.19 308.02 308.25 307.51 305.73 303.36 301.67 301.04 301.01 301.27 301.84 303.19 304.47 304.72 304.31 303.46 302.90 303.42 304.39
340.78 338.20 335.57 334.77 335.93 337.00 336.21 333.37 330.43 328.48 327.34 326.25 324.51 322.92 322.42 321.66 318.81 316.13 313.38 311.41 310.86 311.19 311.30 310.73 310.50 310.39 310.14 309.37 307.77 305.69 305.57 306.19 305.34 303.44 301.89 302.12 303.41 303.58 304.29 305.97 307.53 308.30 309.26 310.41 310.69 309.63 307.92 306.74 306.26 306.03 305.64 305.56 305.59 305.23 304.84 305.44 307.24 307.76 307.80 308.09 308.02 307.03 305.20 303.27 301.87 301.15 300.77 300.67 300.98 301.99 303.22 303.79 303.73 303.15 302.57 302.61 303.14
340.01 337.81 334.92 334.02 335.48 336.81 336.44 334.08 331.09 328.63 326.89 325.59 324.62 324.40 324.76 323.59 320.04 317.28 314.95 313.21 312.15 311.23 309.65 307.95 308.13 309.02 309.78 310.10 309.38 307.25 306.63 307.05 306.09 304.03 302.26 301.87 302.35 302.50 303.71 305.86 307.68 308.68 309.86 311.15 311.70 310.81 308.91 307.41 306.86 306.79 306.73 306.95 307.09 306.67 306.05 306.50 308.22 308.77 308.68 308.69 308.41 307.33 305.59 303.88 302.57 301.64 300.92 300.47 300.40 300.92 301.76 302.25 302.27 301.86 301.33 301.16 301.44
337.76 336.00 333.34 332.94 334.94 336.88 337.32 335.52 332.46 329.62 327.60 326.38 326.09 326.58 326.90 324.96 321.25 318.43 316.00 314.01 312.34 310.19 306.83 304.16 304.81 306.83 308.80 310.35 310.45 308.63 307.70 307.47 306.32 304.55 302.98 302.10 301.75 301.88 303.37 305.50 307.40 308.76 310.08 311.53 312.50 311.97 310.02 308.09 307.33 307.46 307.72 308.12 308.39 308.18 307.74 308.15 309.54 310.12 310.04 309.87 309.49 308.56 307.09 305.36 303.76 302.60 301.64 300.82 300.18 299.93 300.28 300.56 300.56 300.27 299.81 299.47 299.51
334.38 332.93 330.93 331.74 334.24 336.70 337.94 336.88 334.02 331.11 329.03 328.20 328.17 328.28 328.00 325.79 322.75 320.18 317.26 314.21 311.54 308.53 304.51 301.73 301.88 303.93 306.65 309.36 310.35 309.25 308.20 307.12 305.77 304.69 303.70 302.75 302.04 302.09 303.51 305.09 306.69 308.26 309.73 311.46 312.95 312.94 311.15 308.78 307.59 307.80 308.23 308.73 309.26 309.55 309.71 310.35 311.55 312.02 311.75 311.33 310.86 310.17 309.04 307.23 305.40 304.39 303.35 302.02 300.61 299.42 299.18 299.19 299.11 298.91 298.59 298.27 298.18
331.93 330.33 328.95 330.46 333.07 335.60 337.45 337.66 335.77 332.93 330.98 330.41 329.93 328.96 327.66 325.54 323.07 320.70 318.18 315.55 312.97 309.97 306.63 303.15 301.13 301.44 303.90 307.39 309.32 308.82 307.60 305.70 304.10 303.61 303.29 302.95 302.71 302.41 303.44 304.54 305.83 307.25 308.63 310.66 312.58 313.08 311.67 309.18 307.47 307.49 307.97 308.67 309.67 310.70 311.71 312.90 314.17 314.33 313.49 312.62 312.00 311.42 310.54 308.81 307.27 307.04 306.20 304.23 301.91 299.84 298.91 298.55 298.34 298.26 298.27 298.28 298.34
330.04 328.37 327.43 329.11 331.60 334.11 336.36 337.78 337.40 335.14 333.27 332.43 331.34 329.69 327.90 325.86 323.43 321.00 318.82 316.72 314.52 312.07 309.47 306.30 303.83 303.39 304.96 307.21 308.10 307.34 305.92 303.77 302.00 301.27 301.20 302.33 303.62 302.60 302.53 303.43 304.70 305.80 307.04 309.39 311.61 312.41 311.36 308.98 306.77 306.26 306.76 307.70 309.44 311.47 313.50 315.38 316.59 316.35 314.93 313.54 312.67 312.00 311.20 309.71 308.89 309.66 309.36 307.15 304.06 301.42 299.84 298.97 298.57 298.75 299.36 300.05 300.60
328.27 326.67 325.99 327.73 330.17 332.67 334.98 336.98 337.93 336.93 335.17 333.70 332.11 330.32 328.65 326.96 324.54 321.93 319.45 317.17 315.17 313.29 311.38 309.36 307.85 307.35 307.64 307.90 307.28 305.84 304.39 302.45 300.55 299.30 299.00 301.06 304.00 303.45 302.45 302.46 303.12 303.88 305.32 308.03 310.76 311.89 311.07 308.74 306.24 305.13 305.37 306.38 308.72 311.61 314.30 316.31 317.12 316.99 315.92 314.39 313.24 312.42 311.58 310.47 309.81 310.32 310.36 308.93 306.13 303.19 301.20 300.07 299.77 300.57 301.94 302.99 303.59
326.54 325.03 324.52 326.36 328.63 330.91 332.96 334.93 336.48 336.60 335.49 333.78 331.91 330.15 328.66 327.30 325.18 322.63 319.86 317.20 315.14 313.69 312.44 311.38 310.72 310.30 309.81 308.92 307.51 305.62 303.91 301.96 300.04 298.47 297.59 299.38 303.84 304.62 303.44 302.42 302.08 302.39 303.81 306.51 309.58 311.13 310.60 308.45 306.02 304.57 304.46 305.38 307.73 310.71 313.47 315.33 315.89 315.97 315.64 314.70 313.68 312.79 311.86 310.91 310.34 310.56 310.65 309.69 307.53 304.90 302.82 301.33 301.04 302.34 304.03 304.92 305.17
324.93 323.45 323.00 324.89 326.79 328.57 330.20 331.78 333.17 333.79 333.92 332.73 330.86 329.05 327.52 326.30 324.76 322.64 320.01 317.19 314.95 313.66 312.91 312.28 311.86 311.45 310.84 309.85 308.39 306.56 304.61 302.46 300.75 299.41 297.69 297.89 303.45 305.78 304.85 303.21 302.07 301.81 302.64 304.80 307.60 309.44 309.46 307.93 305.98 304.43 303.99 304.73 306.58 308.96 311.34 313.06 313.78 314.21 314.51 314.37 313.88 313.11 312.07 311.08 310.61 310.92 311.24 310.35 308.41 306.24 304.42 302.68 302.06 303.37 305.08 305.86 305.89
323.63 322.17 321.51 323.08 324.59 325.93 327.14 328.34 329.36 330.13 331.46 331.26 329.60 327.59 325.87 324.61 323.62 322.15 320.05 317.45 315.10 313.69 313.07 312.56 312.06 311.59 311.11 310.38 309.16 307.78 305.99 303.74 302.41 301.64 298.97 297.01 303.01 306.53 305.87 304.29 303.01 302.15 301.77 302.56 304.36 306.31 307.38 307.21 306.05 304.44 303.68 304.31 305.50 307.00 308.81 310.54 311.76 312.53 313.22 313.76 313.81 313.30 312.34 311.35 310.93 311.40 311.98 310.97 308.90 307.06 305.67 303.98 302.91 303.77 305.25 306.06 306.15
322.91 321.31 320.26 321.29 322.52 323.70 324.74 325.62 326.33 327.59 329.54 329.82 328.52 326.51 324.62 323.29 322.62 321.73 320.17 317.92 315.64 314.01 313.25 312.71 312.06 311.44 310.93 310.37 309.57 308.70 307.02 304.88 303.44 302.25 299.12 296.50 302.16 306.41 306.15 305.03 304.11 302.88 301.13 299.18 299.60 301.76 304.55 306.47 306.22 304.35 303.18 303.93 304.76 305.62 307.06 308.81 310.47 311.38 312.36 313.32 313.63 313.37 312.86 312.20 311.66 311.88 312.30 311.30 309.23 307.50 306.39 305.06 303.85 304.07 305.10 305.91 306.18
323.08 321.25 319.72 319.87 320.71 321.62 322.50 323.34 324.14 325.86 327.76 328.10 327.03 325.25 323.60 322.59 322.29 322.14 321.16 319.13 316.72 314.69 313.53 312.89 312.15 311.43 310.89 310.47 310.01 309.45 307.28 304.65 301.78 298.98 296.53 295.71 300.00 304.26 305.60 305.15 303.96 302.96 301.43 297.94 296.81 298.48 302.30 305.69 306.13 303.99 302.40 303.23 304.30 305.18 306.31 307.77 309.27 310.07 311.31 312.89 313.64 313.63 313.76 313.94 313.23 312.78 312.51 311.54 309.85 308.10 306.89 305.84 305.03 304.88 305.26 305.79 306.03
323.86 321.69 319.54 318.61 319.02 319.61 320.34 321.32 322.62 324.53 325.83 325.93 325.01 323.69 322.71 322.43 322.87 323.66 323.17 321.00 318.18 315.64 313.90 313.10 312.38 311.69 311.18 310.75 310.19 309.47 307.32 304.53 300.90 297.16 294.98 294.82 297.36 301.12 303.57 303.41 302.71 303.16 302.43 299.33 298.01 298.73 301.70 304.59 305.20 303.28 301.86 302.75 303.99 304.70 305.23 306.39 308.00 308.64 309.82 311.74 313.02 313.47 314.22 315.22 314.37 313.61 313.13 312.19 310.64 308.68 307.24 306.42 305.88 305.66 305.61 305.64 305.57
324.27 321.78 319.22 317.59 317.63 317.93 318.52 319.80 321.70 323.42 323.83 323.59 322.91 322.30 322.30 323.01 324.35 325.86 325.70 323.31 320.08 317.04 314.60 313.40 312.68 312.06 311.54 311.00 310.22 309.11 307.27 304.93 301.63 297.81 295.33 294.65 295.36 297.78 300.18 300.81 302.05 304.06 303.44 300.93 300.25 300.07 301.20 302.81 303.38 302.16 301.59 302.55 303.51 303.69 303.90 305.44 307.53 307.97 308.88 310.57 311.87 312.69 313.77 314.63 313.82 313.07 312.80 312.48 311.43 309.18 307.50 306.84 306.42 306.07 305.71 305.38 305.11
323.48 320.87 318.46 316.94 316.74 316.81 317.37 318.96 321.20 322.39 321.97 321.52 321.23 321.52 322.58 324.15 326.01 327.65 327.68 325.40 322.07 318.66 315.63 313.79 313.01 312.40 311.83 311.21 310.36 309.01 307.41 305.69 303.32 300.26 297.72 296.18 295.07 295.59 297.04 298.85 302.01 304.42 303.50 301.37 301.42 300.60 299.68 299.93 300.53 300.72 301.49 302.44 302.93 302.70 302.92 305.01 307.58 308.00 308.64 309.82 310.91 311.91 312.87 313.08 312.42 311.83 311.91 312.48 312.22 309.79 307.83 307.11 306.63 306.17 305.67 305.21 304.87
321.70 319.40 317.65 316.62 316.28 316.34 317.00 318.61 320.68 321.37 320.45 320.08 320.35 321.54 323.32 325.07 326.55 327.68 327.83 326.30 323.36 319.85 316.65 314.26 313.30 312.65 312.06 311.47 310.81 309.68 308.03 306.49 304.92 303.17 301.49 299.69 297.00 295.66 295.77 298.09 301.41 302.78 301.98 300.18 300.31 299.14 296.95 296.29 297.04 298.92 301.18 302.13 302.34 302.07 302.45 304.74 307.53 308.22 308.75 309.48 310.43 311.53 312.16 311.65 311.06 310.68 310.97 312.16 312.67 310.36 308.15 307.15 306.47 305.97 305.53 305.12 304.81
319.85 318.13 316.94 316.25 315.93 316.05 316.67 317.85 319.19 319.57 319.35 319.58 320.44 321.97 323.50 324.53 325.33 326.50 326.86 325.51 322.74 319.60 316.84 314.62 313.52 312.80 312.20 311.70 311.24 310.56 309.04 307.65 306.91 306.08 305.00 303.38 300.46 298.07 296.33 296.51 297.96 298.81 299.22 297.94 297.02 295.77 294.13 293.44 294.02 296.49 299.79 301.23 301.66 301.55 301.94 303.96 306.76 308.01 308.61 309.15 310.11 311.56 312.19 311.09 310.31 310.05 310.37 311.47 312.24 310.48 308.20 306.82 305.92 305.44 305.19 305.01 304.82
318.38 317.13 316.30 315.74 315.48 315.66 316.24 317.09 317.85 318.09 318.57 319.42 320.51 321.84 322.92 323.42 323.76 324.95 325.36 323.92 321.30 318.63 316.41 314.62 313.57 312.81 312.17 311.68 311.35 311.00 310.08 309.41 309.35 308.93 307.96 306.29 303.57 300.35 297.17 295.67 295.15 295.13 295.81 295.35 294.27 293.38 292.55 292.12 292.21 293.23 295.68 298.16 299.63 299.96 300.67 302.64 305.53 307.80 308.64 308.75 309.53 311.52 312.60 311.09 309.86 309.73 309.95 310.36 310.59 309.53 307.69 306.08 304.93 304.44 304.45 304.76 304.85
317.24 316.35 315.68 315.15 314.92 315.30 316.23 317.27 317.71 317.63 318.25 319.18 320.14 321.10 321.82 322.19 322.54 323.48 323.61 322.18 319.96 317.76 315.88 314.36 313.45 312.69 311.97 311.44 311.16 310.98 310.64 310.66 311.15 311.19 310.35 308.65 306.04 301.78 298.18 296.61 295.59 294.84 294.83 294.00 292.78 292.14 291.63 291.29 291.17 291.47 292.64 294.89 296.90 297.55 299.20 302.34 305.95 309.35 310.47 310.17 310.39 311.75 312.60 310.95 309.18 309.27 309.55 309.44 309.10 308.21 306.61 304.63 303.07 302.70 303.32 304.42 304.80
316.25 315.67 315.13 314.58 314.37 315.01 316.49 317.95 318.18 317.74 318.07 318.59 319.20 319.86 320.49 321.08 321.73 322.33 322.05 320.67 318.84 317.01 315.35 314.00 313.12 312.44 311.77 311.23 310.91 310.69 310.51 310.95 312.16 313.15 312.79 310.90 308.16 303.53 300.03 298.50 297.24 296.00 295.76 294.48 292.48 291.61 291.10 290.77 290.60 290.65 291.12 292.82 294.98 295.76 297.77 301.96 306.66 310.87 312.87 312.82 312.54 312.97 313.07 310.93 308.26 308.16 308.73 308.67 307.92 306.57 304.73 302.37 300.78 301.08 302.72 304.39 304.74
315.20 314.97 314.67 314.16 313.96 314.66 316.33 317.85 317.96 317.60 317.66 317.62 317.81 318.35 319.21 320.26 321.19 321.53 321.03 319.79 318.17 316.53 314.92 313.60 312.54 311.99 311.59 311.19 310.85 310.43 309.88 310.36 312.48 314.98 315.54 313.34 310.20 305.95 302.75 300.70 298.46 296.27 295.77 294.56 292.34 291.30 290.81 290.59 290.56 290.66 290.91 291.83 293.61 294.60 296.86 301.61 306.88 311.28 314.32 315.09 314.75 314.46 313.54 310.69 307.08 306.91 308.13 308.36 307.13 304.85 302.34 299.79 298.57 299.72 302.39 304.46 304.75
313.81 314.21 314.38 314.01 313.66 313.76 314.46 315.27 315.82 316.55 316.82 316.49 316.29 316.80 318.18 319.82 320.80 320.98 320.73 319.94 318.51 316.69 314.74 313.14 311.73 311.32 311.34 311.28 311.02 310.45 309.19 309.34 312.18 316.27 318.02 315.65 312.06 308.46 305.59 302.60 298.47 294.66 293.24 292.57 291.58 290.97 290.75 290.88 291.23 291.64 291.90 291.78 292.47 293.67 296.46 301.21 306.16 310.17 313.84 315.62 315.87 315.46 313.76 310.36 306.36 306.53 308.47 308.99 307.30 304.06 300.71 297.80 296.75 298.26 301.56 304.21 304.77
