time,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
4049.5,-0.2152233300000006,-0.44364392000000663,-0.4701949299999981,-0.6317875700000002,-0.5148497500000033,-0.3288013899999953,-0.7018823800000007,-0.35623419999999584,-1.998712140000002,-1.1767410199999944,-0.31750089000000514,-0.6992130000000003,-0.5616745299999977
4077.5,-0.12870293000000288,-0.3134314700000047,-0.3394410800000003,-0.5457992700000034,-0.38429004999999705,-0.2283726999999942,-0.5951729500000056,-0.2735551699999945,-1.9451786999999996,-1.1019988699999956,-0.23603148000000118,-0.6005152299999992,-0.4593969900000019
4108.5,-0.025692250000005856,-0.13546525000000287,-0.15706203999999957,-0.38720783000000125,-0.21928307000000302,-0.11136417999999537,-0.44595839000000126,-0.173590879999999,-1.8107610400000027,-0.9600861099999989,-0.1390497500000052,-0.45917450000000315,-0.32878182999999694
4138.5,0.05323974999999592,0.018417829999997082,0.0029683900000065933,-0.22850986000000262,-0.08685200000000037,-0.024568039999998348,-0.3217659000000026,-0.09811900999999779,-1.6749089500000025,-0.8268512900000005,-0.06720093999999932,-0.34051211999999964,-0.22685046000000142
4169.5,0.08925074999999794,0.11006575999999768,0.10061601000000309,-0.11836495000000014,-0.02020688000000348,0.010704130000000589,-0.2595448500000046,-0.0673845600000007,-1.5918866900000026,-0.7507687700000005,-0.04000474000000054,-0.2821810499999984,-0.1834687699999975
4199.5,0.06889657999999343,0.10490473999999494,0.09880663000000567,-0.10692667,-0.04516729000000197,-0.01909109999999714,-0.287879310000001,-0.09418798000000095,-1.6090229400000027,-0.7727135599999997,-0.06906950000000478,-0.3138103300000026,-0.21980993999999754
4230.5,-0.0057393100000027175,-0.0018945999999999685,-0.0085647499999979,-0.21205246000000244,-0.16090056000000175,-0.11096741999999438,-0.4085754300000062,-0.1778610199999946,-1.7411832000000018,-0.9025298799999959,-0.1538482500000029,-0.43826280999999767,-0.3349296800000019
4261.5,-0.11379696000000195,-0.18427810000000022,-0.19594940999999721,-0.41685203000000115,-0.3373789099999982,-0.23906252999999822,-0.5928862600000002,-0.2949812799999947,-1.9652008400000014,-1.1146513200000001,-0.2704824700000046,-0.6277183899999983,-0.5007114300000026
4291.5,-0.22462615000000596,-0.3912585400000026,-0.41115499,-0.6695334100000068,-0.5249936200000036,-0.367521399999994,-0.7908269800000056,-0.41376403999999667,-2.225140109999998,-1.3544912799999977,-0.3878044799999998,-0.8320510699999986,-0.6725833200000011
4322.5,-0.31526712000000146,-0.5824211300000002,-0.6125714699999989,-0.9274759500000016,-0.6857827899999975,-0.4696717200000009,-0.9640722400000001,-0.5102751699999999,-2.476381510000003,-1.5791008699999978,-0.48241010000000273,-1.0128508499999995,-0.8171410100000003
4352.5,-0.35782797000000244,-0.6996365100000048,-0.7391455899999997,-1.1165480800000012,-0.7702732400000016,-0.5139159800000002,-1.060519560000003,-0.5550022899999973,-2.646568639999998,-1.7229161899999994,-0.5253998499999994,-1.11661273,-0.8911312700000025
4383.5,-0.319213910000002,-0.6797563400000044,-0.7250562899999977,-1.1591043600000006,-0.7232901300000023,-0.4631762399999957,-1.0232470900000052,-0.514652329999997,-2.6607042199999995,-1.717236849999999,-0.48417663000000033,-1.0849537499999968,-0.8454393000000024
