per,k,i,j,q,boundname
13,12,12,26,-49.17089,shellmound_12-12-26
14,12,12,26,-436.01215,shellmound_12-12-26
15,12,12,26,-20.119276,shellmound_12-12-26
16,12,12,26,-488.708,shellmound_12-12-26
17,12,12,26,-22.550865,shellmound_12-12-26
18,12,12,26,-253.07765,shellmound_12-12-26
4,12,12,28,-543.5408,shellmound_12-12-28
6,12,12,28,-242.8918,shellmound_12-12-28
8,12,12,28,-1188.2245,shellmound_12-12-28
9,12,12,28,-54.829247,shellmound_12-12-28
10,12,12,28,-894.93097,shellmound_12-12-28
11,12,12,28,-41.069897,shellmound_12-12-28
12,12,12,28,-852.48016,shellmound_12-12-28
13,12,12,28,-39.33671,shellmound_12-12-28
14,12,12,28,-498.29956,shellmound_12-12-28
15,12,12,28,-22.99346,shellmound_12-12-28
16,12,12,28,-855.2391,shellmound_12-12-28
17,12,12,28,-39.464016,shellmound_12-12-28
18,12,12,28,-885.7717,shellmound_12-12-28
4,12,12,29,-301.96713,shellmound_12-12-29
6,12,12,29,-145.73508,shellmound_12-12-29
8,12,12,29,-1188.2245,shellmound_12-12-29
9,12,12,29,-54.829247,shellmound_12-12-29
10,12,12,29,-223.73274,shellmound_12-12-29
11,12,12,29,-10.267474,shellmound_12-12-29
12,12,12,29,-532.80005,shellmound_12-12-29
13,12,12,29,-24.585445,shellmound_12-12-29
14,12,12,29,-249.14978,shellmound_12-12-29
15,12,12,29,-11.49673,shellmound_12-12-29
16,12,12,29,-244.354,shellmound_12-12-29
17,12,12,29,-11.275433,shellmound_12-12-29
18,12,12,29,-253.07765,shellmound_12-12-29
4,12,12,31,-362.36057,shellmound_12-12-31
6,12,12,31,-291.47015,shellmound_12-12-31
8,12,12,31,-445.58417,shellmound_12-12-31
9,12,12,31,-20.560966,shellmound_12-12-31
10,12,12,31,-447.46548,shellmound_12-12-31
11,12,12,31,-20.534948,shellmound_12-12-31
12,12,12,31,-1385.2803,shellmound_12-12-31
13,12,12,31,-63.922157,shellmound_12-12-31
14,12,12,31,-311.43723,shellmound_12-12-31
15,12,12,31,-14.370912,shellmound_12-12-31
16,12,12,31,-610.885,shellmound_12-12-31
17,12,12,31,-28.188581,shellmound_12-12-31
18,12,12,31,-506.1553,shellmound_12-12-31
2,12,12,8,-1296.0033,shellmound_12-12-8
4,12,12,8,-803.0799,shellmound_12-12-8
6,12,12,8,-805.7848,shellmound_12-12-8
8,12,12,8,-1529.9977,shellmound_12-12-8
10,12,12,8,-2527.446,shellmound_12-12-8
12,12,12,8,-1620.5116,shellmound_12-12-8
14,12,12,8,-1198.8383,shellmound_12-12-8
16,12,12,8,-1286.8538,shellmound_12-12-8
18,12,12,8,-1491.831,shellmound_12-12-8
2,12,14,17,-299.7335,shellmound_12-14-17
4,12,14,17,-388.59802,shellmound_12-14-17
6,12,14,17,-205.67316,shellmound_12-14-17
8,12,14,17,-1449.3373,shellmound_12-14-17
10,12,14,17,-1832.6075,shellmound_12-14-17
12,12,14,17,-1522.3823,shellmound_12-14-17
14,12,14,17,-943.198,shellmound_12-14-17
16,12,14,17,-1091.0787,shellmound_12-14-17
18,12,14,17,-1162.7952,shellmound_12-14-17
2,12,14,18,-485.72314,shellmound_12-14-18
4,12,14,18,-600.54205,shellmound_12-14-18
6,12,14,18,-261.82465,shellmound_12-14-18
8,12,14,18,-3073.2595,shellmound_12-14-18
10,12,14,18,-3206.3484,shellmound_12-14-18
12,12,14,18,-3310.4575,shellmound_12-14-18
14,12,14,18,-1949.9689,shellmound_12-14-18
16,12,14,18,-2156.7896,shellmound_12-14-18
18,12,14,18,-2359.86,shellmound_12-14-18
2,12,14,20,-1131.7161,shellmound_12-14-20
3,12,14,20,-4.313816,shellmound_12-14-20
4,12,14,20,-1280.538,shellmound_12-14-20
6,12,14,20,-519.86273,shellmound_12-14-20
8,12,14,20,-2312.8591,shellmound_12-14-20
10,12,14,20,-2312.378,shellmound_12-14-20
12,12,14,20,-2531.14,shellmound_12-14-20
14,12,14,20,-1855.4835,shellmound_12-14-20
16,12,14,20,-1708.1726,shellmound_12-14-20
18,12,14,20,-1843.073,shellmound_12-14-20
2,12,14,23,-296.46793,shellmound_12-14-23
4,12,14,23,-364.29797,shellmound_12-14-23
6,12,14,23,-157.09479,shellmound_12-14-23
8,12,14,23,-542.20624,shellmound_12-14-23
9,12,14,23,-6.853656,shellmound_12-14-23
10,12,14,23,-505.65778,shellmound_12-14-23
11,12,14,23,-5.133737,shellmound_12-14-23
12,12,14,23,-457.66364,shellmound_12-14-23
14,12,14,23,-273.0319,shellmound_12-14-23
15,12,14,23,-2.8741825,shellmound_12-14-23
16,12,14,23,-254.25616,shellmound_12-14-23
18,12,14,23,-274.55228,shellmound_12-14-23
4,12,14,25,-362.36057,shellmound_12-14-25
6,12,14,25,-291.47015,shellmound_12-14-25
8,12,14,25,-1485.2806,shellmound_12-14-25
9,12,14,25,-68.53656,shellmound_12-14-25
10,12,14,25,-1006.79736,shellmound_12-14-25
11,12,14,25,-46.203636,shellmound_12-14-25
12,12,14,25,-1065.6001,shellmound_12-14-25
13,12,14,25,-49.17089,shellmound_12-14-25
14,12,14,25,-622.87445,shellmound_12-14-25
15,12,14,25,-28.741823,shellmound_12-14-25
16,12,14,25,-855.2391,shellmound_12-14-25
17,12,14,25,-39.464016,shellmound_12-14-25
18,12,14,25,-1012.3106,shellmound_12-14-25
14,12,14,28,-62.287445,shellmound_12-14-28
15,12,14,28,-2.8741825,shellmound_12-14-28
10,12,14,29,-111.86637,shellmound_12-14-29
11,12,14,29,-5.133737,shellmound_12-14-29
2,12,15,12,-625.5914,shellmound_12-15-12
4,12,15,12,-1258.5575,shellmound_12-15-12
6,12,15,12,-602.1967,shellmound_12-15-12
8,12,15,12,-2362.069,shellmound_12-15-12
10,12,15,12,-2770.1267,shellmound_12-15-12
12,12,15,12,-2593.4272,shellmound_12-15-12
14,12,15,12,-1289.0923,shellmound_12-15-12
16,12,15,12,-2067.1072,shellmound_12-15-12
18,12,15,12,-1913.7124,shellmound_12-15-12
2,12,15,17,-561.08954,shellmound_12-15-17
3,12,15,17,-8.627632,shellmound_12-15-17
4,12,15,17,-493.958,shellmound_12-15-17
6,12,15,17,-452.3515,shellmound_12-15-17
8,12,15,17,-2613.5103,shellmound_12-15-17
9,12,15,17,-41.121933,shellmound_12-15-17
10,12,15,17,-2424.3086,shellmound_12-15-17
11,12,15,17,-30.802422,shellmound_12-15-17
12,12,15,17,-2101.1768,shellmound_12-15-17
13,12,15,17,-19.668356,shellmound_12-15-17
14,12,15,17,-1180.7579,shellmound_12-15-17
15,12,15,17,-14.370912,shellmound_12-15-17
16,12,15,17,-2028.542,shellmound_12-15-17
17,12,15,17,-33.826298,shellmound_12-15-17
18,12,15,17,-1833.8605,shellmound_12-15-17
2,12,15,18,-398.10355,shellmound_12-15-18
4,12,15,18,-960.4035,shellmound_12-15-18
6,12,15,18,-392.73697,shellmound_12-15-18
8,12,15,18,-2768.911,shellmound_12-15-18
10,12,15,18,-2789.0774,shellmound_12-15-18
12,12,15,18,-2550.8481,shellmound_12-15-18
14,12,15,18,-1343.4957,shellmound_12-15-18
16,12,15,18,-1678.8016,shellmound_12-15-18
18,12,15,18,-1831.0159,shellmound_12-15-18
2,12,15,20,-2050.1055,shellmound_12-15-20
4,12,15,20,-2945.2375,shellmound_12-15-20
6,12,15,20,-1764.2908,shellmound_12-15-20
8,12,15,20,-4478.0894,shellmound_12-15-20
10,12,15,20,-5457.6567,shellmound_12-15-20
12,12,15,20,-4507.145,shellmound_12-15-20
14,12,15,20,-2370.875,shellmound_12-15-20
16,12,15,20,-3593.5105,shellmound_12-15-20
18,12,15,20,-3340.9546,shellmound_12-15-20
2,12,15,23,-328.16946,shellmound_12-15-23
4,12,15,23,-512.2152,shellmound_12-15-23
6,12,15,23,-235.6422,shellmound_12-15-23
8,12,15,23,-492.9965,shellmound_12-15-23
9,12,15,23,-6.853656,shellmound_12-15-23
10,12,15,23,-447.54425,shellmound_12-15-23
12,12,15,23,-415.0845,shellmound_12-15-23
14,12,15,23,-210.74443,shellmound_12-15-23
16,12,15,23,-211.66537,shellmound_12-15-23
18,12,15,23,-240.23326,shellmound_12-15-23
4,12,15,25,-120.78684,shellmound_12-15-25
6,12,15,25,-97.156715,shellmound_12-15-25
8,12,15,25,-543.105,shellmound_12-15-25
9,12,15,25,-13.707312,shellmound_12-15-25
10,12,15,25,-469.85236,shellmound_12-15-25
11,12,15,25,-10.267474,shellmound_12-15-25
12,12,15,25,-573.93756,shellmound_12-15-25
13,12,15,25,-14.7512665,shellmound_12-15-25
14,12,15,25,-256.29016,shellmound_12-15-25
15,12,15,25,-5.748365,shellmound_12-15-25
16,12,15,25,-403.26407,shellmound_12-15-25
17,12,15,25,-11.275433,shellmound_12-15-25
18,12,15,25,-424.67285,shellmound_12-15-25
4,12,15,26,-264.98083,shellmound_12-15-26
6,12,15,26,-157.09479,shellmound_12-15-26
8,12,15,26,-393.67813,shellmound_12-15-26
10,12,15,26,-393.7914,shellmound_12-15-26
12,12,15,26,-406.81207,shellmound_12-15-26
14,12,15,26,-210.74443,shellmound_12-15-26
16,12,15,26,-248.60715,shellmound_12-15-26
18,12,15,26,-274.55228,shellmound_12-15-26
4,12,15,28,-120.78684,shellmound_12-15-28
8,12,15,28,-148.52806,shellmound_12-15-28
9,12,15,28,-6.853656,shellmound_12-15-28
12,12,15,28,-852.48016,shellmound_12-15-28
13,12,15,28,-39.33671,shellmound_12-15-28
10,12,15,29,-111.86637,shellmound_12-15-29
11,12,15,29,-5.133737,shellmound_12-15-29
14,12,15,31,-62.287445,shellmound_12-15-31
15,12,15,31,-2.8741825,shellmound_12-15-31
18,12,15,31,-253.07765,shellmound_12-15-31
2,12,17,18,-536.06396,shellmound_12-17-18
4,12,17,18,-1088.4573,shellmound_12-17-18
6,12,17,18,-288.0071,shellmound_12-17-18
8,12,17,18,-1082.615,shellmound_12-17-18
10,12,17,18,-2974.0278,shellmound_12-17-18
12,12,17,18,-2393.7576,shellmound_12-17-18
14,12,17,18,-679.7674,shellmound_12-17-18
16,12,17,18,-1493.4482,shellmound_12-17-18
18,12,17,18,-1536.3125,shellmound_12-17-18
2,12,17,20,-643.27673,shellmound_12-17-20
4,12,17,20,-768.32275,shellmound_12-17-20
6,12,17,20,-291.47015,shellmound_12-17-20
8,12,17,20,-2017.6007,shellmound_12-17-20
10,12,17,20,-2146.9019,shellmound_12-17-20
12,12,17,20,-2577.6113,shellmound_12-17-20
14,12,17,20,-1080.0652,shellmound_12-17-20
16,12,17,20,-1713.6619,shellmound_12-17-20
18,12,17,20,-1449.4542,shellmound_12-17-20
2,12,17,21,-321.63837,shellmound_12-17-21
4,12,17,21,-384.16138,shellmound_12-17-21
6,12,17,21,-157.09479,shellmound_12-17-21
8,12,17,21,-1033.4052,shellmound_12-17-21
10,12,17,21,-1213.9119,shellmound_12-17-21
12,12,17,21,-1205.8375,shellmound_12-17-21
14,12,17,21,-676.3327,shellmound_12-17-21
16,12,17,21,-1004.6068,shellmound_12-17-21
18,12,17,21,-720.69977,shellmound_12-17-21
2,12,17,23,-548.02734,shellmound_12-17-23
3,12,17,23,-8.627632,shellmound_12-17-23
4,12,17,23,-627.64886,shellmound_12-17-23
6,12,17,23,-347.62164,shellmound_12-17-23
8,12,17,23,-1631.1125,shellmound_12-17-23
9,12,17,23,-54.829247,shellmound_12-17-23
10,12,17,23,-1756.4786,shellmound_12-17-23
11,12,17,23,-46.203636,shellmound_12-17-23
12,12,17,23,-1002.15155,shellmound_12-17-23
13,12,17,23,-19.668356,shellmound_12-17-23
14,12,17,23,-1058.6849,shellmound_12-17-23
15,12,17,23,-28.741823,shellmound_12-17-23
16,12,17,23,-873.8037,shellmound_12-17-23
17,12,17,23,-22.550865,shellmound_12-17-23
18,12,17,23,-1228.962,shellmound_12-17-23
12,12,17,28,-1918.0802,shellmound_12-17-28
13,12,17,28,-88.5076,shellmound_12-17-28
4,12,17,29,-120.78684,shellmound_12-17-29
8,12,17,29,-594.11224,shellmound_12-17-29
9,12,17,29,-27.414623,shellmound_12-17-29
10,12,17,29,-447.46548,shellmound_12-17-29
11,12,17,29,-20.534948,shellmound_12-17-29
12,12,17,29,-1172.1602,shellmound_12-17-29
13,12,17,29,-54.08798,shellmound_12-17-29
14,12,17,29,-186.86234,shellmound_12-17-29
15,12,17,29,-8.622547,shellmound_12-17-29
16,12,17,29,-244.354,shellmound_12-17-29
17,12,17,29,-11.275433,shellmound_12-17-29
18,12,17,29,-126.538826,shellmound_12-17-29
8,12,17,31,-148.52806,shellmound_12-17-31
9,12,17,31,-6.853656,shellmound_12-17-31
10,12,17,31,-335.59912,shellmound_12-17-31
11,12,17,31,-15.401211,shellmound_12-17-31
12,12,17,31,-532.80005,shellmound_12-17-31
13,12,17,31,-24.585445,shellmound_12-17-31
14,12,17,31,-498.29956,shellmound_12-17-31
15,12,17,31,-22.99346,shellmound_12-17-31
2,12,18,15,-3249.741,shellmound_12-18-15
3,12,18,15,-4.313816,shellmound_12-18-15
4,12,18,15,-2590.17,shellmound_12-18-15
6,12,18,15,-26.182467,shellmound_12-18-15
8,12,18,15,-3777.7737,shellmound_12-18-15
9,12,18,15,-13.707312,shellmound_12-18-15
10,12,18,15,-4075.8237,shellmound_12-18-15
11,12,18,15,-10.267474,shellmound_12-18-15
12,12,18,15,-1364.9429,shellmound_12-18-15
13,12,18,15,-9.834178,shellmound_12-18-15
14,12,18,15,-1487.4429,shellmound_12-18-15
15,12,18,15,-5.748365,shellmound_12-18-15
16,12,18,15,-2110.8113,shellmound_12-18-15
17,12,18,15,-11.275433,shellmound_12-18-15
18,12,18,15,-1559.21,shellmound_12-18-15
2,12,18,17,-525.63995,shellmound_12-18-17
3,12,18,17,-2.156908,shellmound_12-18-17
4,12,18,17,-973.79956,shellmound_12-18-17
6,12,18,17,-239.05731,shellmound_12-18-17
8,12,18,17,-1552.4218,shellmound_12-18-17
10,12,18,17,-2200.1736,shellmound_12-18-17
12,12,18,17,-1523.2313,shellmound_12-18-17
14,12,18,17,-646.555,shellmound_12-18-17
16,12,18,17,-1093.8231,shellmound_12-18-17
18,12,18,17,-1287.0013,shellmound_12-18-17
2,12,18,18,-1627.4398,shellmound_12-18-18
4,12,18,18,-1685.7505,shellmound_12-18-18
6,12,18,18,-130.91232,shellmound_12-18-18
8,12,18,18,-1820.9031,shellmound_12-18-18
10,12,18,18,-1941.4437,shellmound_12-18-18
12,12,18,18,-1923.5614,shellmound_12-18-18
14,12,18,18,-416.33682,shellmound_12-18-18
16,12,18,18,-1513.6818,shellmound_12-18-18
18,12,18,18,-1443.4668,shellmound_12-18-18
2,12,18,20,-2096.631,shellmound_12-18-20
3,12,18,20,-4.313816,shellmound_12-18-20
4,12,18,20,-2176.9146,shellmound_12-18-20
6,12,18,20,-759.2915,shellmound_12-18-20
8,12,18,20,-1968.3909,shellmound_12-18-20
10,12,18,20,-1968.9569,shellmound_12-18-20
12,12,18,20,-2763.2554,shellmound_12-18-20
14,12,18,20,-1250.7279,shellmound_12-18-20
16,12,18,20,-1876.7604,shellmound_12-18-20
18,12,18,20,-1505.936,shellmound_12-18-20
2,12,18,21,-83.400444,shellmound_12-18-21
3,12,18,21,-2.156908,shellmound_12-18-21
8,12,18,21,-1230.2443,shellmound_12-18-21
10,12,18,21,-1230.5981,shellmound_12-18-21
12,12,18,21,-1763.9869,shellmound_12-18-21
14,12,18,21,-880.2078,shellmound_12-18-21
16,12,18,21,-1063.6525,shellmound_12-18-21
18,12,18,21,-884.1908,shellmound_12-18-21
2,12,18,23,-333.60178,shellmound_12-18-23
3,12,18,23,-8.627632,shellmound_12-18-23
4,12,18,23,-241.57368,shellmound_12-18-23
6,12,18,23,-145.73508,shellmound_12-18-23
8,12,18,23,-594.11224,shellmound_12-18-23
9,12,18,23,-27.414623,shellmound_12-18-23
10,12,18,23,-335.59912,shellmound_12-18-23
11,12,18,23,-15.401211,shellmound_12-18-23
12,12,18,23,-319.68005,shellmound_12-18-23
13,12,18,23,-14.7512665,shellmound_12-18-23
14,12,18,23,-186.86234,shellmound_12-18-23
15,12,18,23,-8.622547,shellmound_12-18-23
16,12,18,23,-366.53098,shellmound_12-18-23
17,12,18,23,-16.913149,shellmound_12-18-23
18,12,18,23,-379.61646,shellmound_12-18-23
2,12,18,25,-83.400444,shellmound_12-18-25
3,12,18,25,-2.156908,shellmound_12-18-25
4,12,18,25,-181.18028,shellmound_12-18-25
6,12,18,25,-48.578358,shellmound_12-18-25
8,12,18,25,-297.05612,shellmound_12-18-25
9,12,18,25,-13.707312,shellmound_12-18-25
10,12,18,25,-335.59912,shellmound_12-18-25
11,12,18,25,-15.401211,shellmound_12-18-25
12,12,18,25,-213.12004,shellmound_12-18-25
13,12,18,25,-9.834178,shellmound_12-18-25
14,12,18,25,-186.86234,shellmound_12-18-25
15,12,18,25,-8.622547,shellmound_12-18-25
4,12,18,26,-60.39342,shellmound_12-18-26
6,12,18,26,-48.578358,shellmound_12-18-26
12,12,18,26,-106.56002,shellmound_12-18-26
13,12,18,26,-4.917089,shellmound_12-18-26
14,12,18,26,-62.287445,shellmound_12-18-26
15,12,18,26,-2.8741825,shellmound_12-18-26
16,12,18,28,-122.177,shellmound_12-18-28
17,12,18,28,-5.6377163,shellmound_12-18-28
18,12,18,28,-126.538826,shellmound_12-18-28
2,12,18,29,-85.30791,shellmound_12-18-29
4,12,18,29,-132.49042,shellmound_12-18-29
6,12,18,29,-78.54739,shellmound_12-18-29
8,12,18,29,-246.04886,shellmound_12-18-29
10,12,18,29,-246.11961,shellmound_12-18-29
12,12,18,29,-254.25757,shellmound_12-18-29
14,12,18,29,-131.71526,shellmound_12-18-29
16,12,18,29,-130.66501,shellmound_12-18-29
18,12,18,29,-195.80876,shellmound_12-18-29
2,12,18,33,-83.400444,shellmound_12-18-33
3,12,18,33,-2.156908,shellmound_12-18-33
4,12,18,33,-60.39342,shellmound_12-18-33
6,12,18,33,-48.578358,shellmound_12-18-33
8,12,18,33,-494.79395,shellmound_12-18-33
9,12,18,33,-20.560966,shellmound_12-18-33
10,12,18,33,-161.0903,shellmound_12-18-33
11,12,18,33,-5.133737,shellmound_12-18-33
12,12,18,33,-263.97153,shellmound_12-18-33
13,12,18,33,-9.834178,shellmound_12-18-33
14,12,18,33,-150.91794,shellmound_12-18-33
15,12,18,33,-5.748365,shellmound_12-18-33
16,12,18,33,-26.133003,shellmound_12-18-33
18,12,18,33,-34.319035,shellmound_12-18-33
8,12,20,20,-295.25864,shellmound_12-20-20
10,12,20,20,-449.80872,shellmound_12-20-20
12,12,20,20,-518.22906,shellmound_12-20-20
13,12,20,20,-9.834178,shellmound_12-20-20
14,12,20,20,-158.05832,shellmound_12-20-20
16,12,20,20,-173.74507,shellmound_12-20-20
18,12,20,20,-205.91423,shellmound_12-20-20
8,12,20,28,-246.04886,shellmound_12-20-28
10,12,20,28,-246.11961,shellmound_12-20-28
12,12,20,28,-254.25757,shellmound_12-20-28
14,12,20,28,-131.71526,shellmound_12-20-28
16,12,20,28,-275.43808,shellmound_12-20-28
17,12,20,28,-5.6377163,shellmound_12-20-28
18,12,20,28,-177.64857,shellmound_12-20-28
2,12,20,29,-284.3597,shellmound_12-20-29
4,12,20,29,-502.0281,shellmound_12-20-29
6,12,20,29,-261.82465,shellmound_12-20-29
8,12,20,29,-2706.5376,shellmound_12-20-29
10,12,20,29,-2671.5103,shellmound_12-20-29
11,12,20,29,-5.133737,shellmound_12-20-29
12,12,20,29,-2598.2842,shellmound_12-20-29
13,12,20,29,-4.917089,shellmound_12-20-29
14,12,20,29,-1422.5249,shellmound_12-20-29
16,12,20,29,-1611.0099,shellmound_12-20-29
18,12,20,29,-1715.9518,shellmound_12-20-29
2,12,20,31,-1160.1523,shellmound_12-20-31
3,12,20,31,-6.470724,shellmound_12-20-31
4,12,20,31,-1743.1316,shellmound_12-20-31
6,12,20,31,-1106.8893,shellmound_12-20-31
8,12,20,31,-3002.6948,shellmound_12-20-31
9,12,20,31,-6.853656,shellmound_12-20-31
10,12,20,31,-3127.9443,shellmound_12-20-31
11,12,20,31,-10.267474,shellmound_12-20-31
12,12,20,31,-3218.216,shellmound_12-20-31
13,12,20,31,-14.7512665,shellmound_12-20-31
14,12,20,31,-1741.1025,shellmound_12-20-31
15,12,20,31,-8.622547,shellmound_12-20-31
16,12,20,31,-1942.9381,shellmound_12-20-31
17,12,20,31,-5.6377163,shellmound_12-20-31
18,12,20,31,-2217.3176,shellmound_12-20-31
2,12,20,33,-966.823,shellmound_12-20-33
4,12,20,33,-1545.7214,shellmound_12-20-33
6,12,20,33,-890.20386,shellmound_12-20-33
8,12,20,33,-2657.328,shellmound_12-20-33
10,12,20,33,-2756.5398,shellmound_12-20-33
12,12,20,33,-2745.9814,shellmound_12-20-33
14,12,20,33,-1448.8679,shellmound_12-20-33
16,12,20,33,-1687.9839,shellmound_12-20-33
18,12,20,33,-1944.0289,shellmound_12-20-33
8,12,22,20,-1279.454,shellmound_12-22-20
10,12,22,20,-1279.8221,shellmound_12-22-20
12,12,22,20,-1322.1393,shellmound_12-22-20
14,12,22,20,-684.91943,shellmound_12-22-20
16,12,22,20,-820.6835,shellmound_12-22-20
18,12,22,20,-892.29486,shellmound_12-22-20
8,12,22,21,-196.83907,shellmound_12-22-21
10,12,22,21,-246.11961,shellmound_12-22-21
12,12,22,21,-254.25757,shellmound_12-22-21
14,12,22,21,-131.71526,shellmound_12-22-21
16,12,22,21,-158.9101,shellmound_12-22-21
18,12,22,21,-171.59518,shellmound_12-22-21
8,12,22,23,-836.56616,shellmound_12-22-23
10,12,22,23,-787.5828,shellmound_12-22-23
12,12,22,23,-833.3322,shellmound_12-22-23
14,12,22,23,-474.175,shellmound_12-22-23
16,12,22,23,-690.66254,shellmound_12-22-23
18,12,22,23,-617.7426,shellmound_12-22-23
2,12,22,25,-451.71,shellmound_12-22-25
4,12,22,25,-706.61554,shellmound_12-22-25
6,12,22,25,-104.729866,shellmound_12-22-25
8,12,22,25,-1002.06134,shellmound_12-22-25
10,12,22,25,-1272.1936,shellmound_12-22-25
12,12,22,25,-1121.8044,shellmound_12-22-25
14,12,22,25,-631.36194,shellmound_12-22-25
16,12,22,25,-658.06555,shellmound_12-22-25
18,12,22,25,-717.6738,shellmound_12-22-25
2,12,22,26,-280.54477,shellmound_12-22-26
3,12,22,26,-4.313816,shellmound_12-22-26
4,12,22,26,-176.65388,shellmound_12-22-26
6,12,22,26,-104.729866,shellmound_12-22-26
8,12,22,26,-1575.6113,shellmound_12-22-26
9,12,22,26,-6.853656,shellmound_12-22-26
10,12,22,26,-1804.599,shellmound_12-22-26
12,12,22,26,-2703.9756,shellmound_12-22-26
14,12,22,26,-1443.6398,shellmound_12-22-26
16,12,22,26,-1048.8066,shellmound_12-22-26
18,12,22,26,-1443.3562,shellmound_12-22-26
2,12,22,28,-637.6996,shellmound_12-22-28
4,12,22,28,-883.26935,shellmound_12-22-28
6,12,22,28,-680.42053,shellmound_12-22-28
8,12,22,28,-1131.8247,shellmound_12-22-28
10,12,22,28,-1363.848,shellmound_12-22-28
12,12,22,28,-1473.2244,shellmound_12-22-28
13,12,22,28,-4.917089,shellmound_12-22-28
14,12,22,28,-2162.304,shellmound_12-22-28
16,12,22,28,-1443.5927,shellmound_12-22-28
18,12,22,28,-1034.9432,shellmound_12-22-28
2,12,22,29,-1247.9171,shellmound_12-22-29
4,12,22,29,-1987.3562,shellmound_12-22-29
6,12,22,29,-1174.4244,shellmound_12-22-29
8,12,22,29,-2478.3545,shellmound_12-22-29
10,12,22,29,-2536.1643,shellmound_12-22-29
12,12,22,29,-2699.987,shellmound_12-22-29
13,12,22,29,-4.917089,shellmound_12-22-29
14,12,22,29,-2153.185,shellmound_12-22-29
16,12,22,29,-1959.183,shellmound_12-22-29
18,12,22,29,-1699.7928,shellmound_12-22-29
2,12,22,31,-454.97552,shellmound_12-22-31
4,12,22,31,-1104.0867,shellmound_12-22-31
6,12,22,31,-628.37915,shellmound_12-22-31
8,12,22,31,-1717.6396,shellmound_12-22-31
10,12,22,31,-1575.1656,shellmound_12-22-31
12,12,22,31,-1627.2483,shellmound_12-22-31
14,12,22,31,-842.9777,shellmound_12-22-31
16,12,22,31,-988.77954,shellmound_12-22-31
18,12,22,31,-1100.2104,shellmound_12-22-31
2,12,22,33,-170.61581,shellmound_12-22-33
4,12,22,33,-264.98083,shellmound_12-22-33
6,12,22,33,-157.09479,shellmound_12-22-33
8,12,22,33,-773.8784,shellmound_12-22-33
10,12,22,33,-850.2253,shellmound_12-22-33
11,12,22,33,-5.133737,shellmound_12-22-33
12,12,22,33,-762.7727,shellmound_12-22-33
14,12,22,33,-395.1458,shellmound_12-22-33
16,12,22,33,-476.73032,shellmound_12-22-33
18,12,22,33,-575.3195,shellmound_12-22-33
2,12,23,17,-555.0443,shellmound_12-23-17
3,12,23,17,-6.470724,shellmound_12-23-17
4,12,23,17,-389.2021,shellmound_12-23-17
6,12,23,17,-322.51767,shellmound_12-23-17
8,12,23,17,-1225.542,shellmound_12-23-17
10,12,23,17,-1120.9977,shellmound_12-23-17
12,12,23,17,-1276.397,shellmound_12-23-17
14,12,23,17,-727.3016,shellmound_12-23-17
16,12,23,17,-829.4836,shellmound_12-23-17
17,12,23,17,-5.6377163,shellmound_12-23-17
18,12,23,17,-960.25183,shellmound_12-23-17
2,12,23,18,-43.548996,shellmound_12-23-18
4,12,23,18,-315.53537,shellmound_12-23-18
6,12,23,18,-149.52164,shellmound_12-23-18
8,12,23,18,-2035.4664,shellmound_12-23-18
10,12,23,18,-2584.5535,shellmound_12-23-18
12,12,23,18,-2504.0847,shellmound_12-23-18
13,12,23,18,-9.834178,shellmound_12-23-18
14,12,23,18,-1943.6825,shellmound_12-23-18
16,12,23,18,-1718.6665,shellmound_12-23-18
18,12,23,18,-1621.0001,shellmound_12-23-18
2,12,23,20,-223.6728,shellmound_12-23-20
3,12,23,20,-4.313816,shellmound_12-23-20
4,12,23,20,-88.32694,shellmound_12-23-20
6,12,23,20,-52.364933,shellmound_12-23-20
8,12,23,20,-1859.1895,shellmound_12-23-20
9,12,23,20,-20.560966,shellmound_12-23-20
10,12,23,20,-1230.5981,shellmound_12-23-20
12,12,23,20,-1502.6742,shellmound_12-23-20
14,12,23,20,-737.6055,shellmound_12-23-20
16,12,23,20,-923.1071,shellmound_12-23-20
18,12,23,20,-960.93304,shellmound_12-23-20
2,12,23,21,-284.3597,shellmound_12-23-21
4,12,23,21,-561.61847,shellmound_12-23-21
6,12,23,21,-329.01233,shellmound_12-23-21
8,12,23,21,-1771.5519,shellmound_12-23-21
10,12,23,21,-1821.2853,shellmound_12-23-21
12,12,23,21,-1988.066,shellmound_12-23-21
13,12,23,21,-4.917089,shellmound_12-23-21
14,12,23,21,-974.693,shellmound_12-23-21
16,12,23,21,-1048.1194,shellmound_12-23-21
18,12,23,21,-1269.8043,shellmound_12-23-21
2,12,23,23,-135.64877,shellmound_12-23-23
4,12,23,23,-812.4862,shellmound_12-23-23
6,12,23,23,-288.0071,shellmound_12-23-23
8,12,23,23,-1968.3909,shellmound_12-23-23
10,12,23,23,-2380.864,shellmound_12-23-23
12,12,23,23,-2135.7634,shellmound_12-23-23
14,12,23,23,-1350.948,shellmound_12-23-23
16,12,23,23,-1923.5802,shellmound_12-23-23
18,12,23,23,-1785.6235,shellmound_12-23-23
2,12,23,25,-142.17986,shellmound_12-23-25
4,12,23,25,-220.81734,shellmound_12-23-25
6,12,23,25,-130.91232,shellmound_12-23-25
8,12,23,25,-4786.807,shellmound_12-23-25
10,12,23,25,-6948.102,shellmound_12-23-25
12,12,23,25,-5917.018,shellmound_12-23-25
14,12,23,25,-5081.025,shellmound_12-23-25
