total_inner_iterations,totim,kper,kstp,nouter,inner_iterations,solution_outer_dvmax,solution_outer_dvmax_model,solution_outer_dvmax_package,solution_outer_dvmax_node
716,5044.748815165876,12,4,4,1,-.2544152238225845,1,SFR_0,232
717,5044.748815165876,12,4,5,1,-.6352541618699484E-01,1,SFR_0,232
722,5115.000000000000,12,5,1,5,.2820474408939546,1,,600
723,5115.000000000000,12,5,2,1,-2.713986210486258,1,SFR_0,232
724,5115.000000000000,12,5,3,1,-.9222256081616467,1,SFR_0,232
725,5115.000000000000,12,5,4,1,-.2324745491023596,1,SFR_0,232
726,5115.000000000000,12,5,5,1,-.6808599168415158E-01,1,SFR_0,232
729,5128.876777251185,13,1,1,3,-.4684816238275431,1,,12851
730,5128.876777251185,13,1,2,1,2.200827481007565,1,SFR_0,232
731,5128.876777251185,13,1,3,1,.5719910429013767,1,SFR_0,232
732,5128.876777251185,13,1,4,1,.1062862242627950,1,SFR_0,232
733,5128.876777251185,13,1,5,1,.1675315947610180E-01,1,SFR_0,232
736,5149.691943127962,13,2,1,3,-.4710800010549896,1,,3401
737,5149.691943127962,13,2,2,1,2.136830605414017,1,SFR_0,232
738,5149.691943127962,13,2,3,1,.5921713355725809,1,SFR_0,232
739,5149.691943127962,13,2,4,1,.1224658920421602,1,SFR_0,232
740,5149.691943127962,13,2,5,1,.2266269998445512E-01,1,SFR_0,232
743,5180.914691943128,13,3,1,3,-.4610426307333810,1,,3401
744,5180.914691943128,13,3,2,1,2.190533847447230,1,SFR_0,232
745,5180.914691943128,13,3,3,1,.6791978192998346,1,SFR_0,232
746,5180.914691943128,13,3,4,1,.1567111247792496,1,SFR_0,232
747,5180.914691943128,13,3,5,1,.3348009270009960E-01,1,SFR_0,232
751,5227.748815165876,13,4,1,4,-.4624686310321451,1,,3401
752,5227.748815165876,13,4,2,1,2.231911747704390,1,SFR_0,232
753,5227.748815165876,13,4,3,1,.6892917630356742,1,SFR_0,232
754,5227.748815165876,13,4,4,1,.1913777373790864,1,SFR_0,232
755,5227.748815165876,13,4,5,1,.4868145754592736E-01,1,SFR_0,232
761,5298.000000000000,13,5,1,6,-.5394093364467238,1,,600
762,5298.000000000000,13,5,2,1,2.049539488153798,1,SFR_0,232
763,5298.000000000000,13,5,3,1,.6869380539589582,1,SFR_0,232
764,5298.000000000000,13,5,4,1,.1949256210682852,1,SFR_0,232
765,5298.000000000000,13,5,5,1,.5922232873578211E-01,1,SFR_0,232
768,5311.800947867298,14,1,1,3,.4102979971701579,1,,12851
769,5311.800947867298,14,1,2,1,-4.979053947694175,1,SFR_0,232
770,5311.800947867298,14,1,3,1,-1.446116004180770,1,SFR_0,232
771,5311.800947867298,14,1,4,1,-.2586974375127442,1,SFR_0,232
772,5311.800947867298,14,1,5,1,-.3856692440256231E-01,1,SFR_0,232
775,5332.502369668247,14,2,1,3,.3926853055962702,1,,3401
776,5332.502369668247,14,2,2,1,-4.898139148422556,1,SFR_0,232
777,5332.502369668247,14,2,3,1,-1.377119110590183,1,SFR_0,232
778,5332.502369668247,14,2,4,1,-.2650913319848205,1,SFR_0,232
779,5332.502369668247,14,2,5,1,-.4589376475429972E-01,1,SFR_0,232
782,5363.554502369669,14,3,1,3,.3578063810565517,1,,3401
783,5363.554502369669,14,3,2,1,-4.871001722479391,1,SFR_0,232
784,5363.554502369669,14,3,3,1,-1.476102981457656,1,SFR_0,232
785,5363.554502369669,14,3,4,1,-.2473133241054361,1,SFR_0,232
786,5363.554502369669,14,3,5,1,-.4343770294712403E-01,1,SFR_0,232
790,5410.132701421801,14,4,1,4,.3275267976721814,1,,3401
791,5410.132701421801,14,4,2,1,-4.606279274685571,1,SFR_0,232
792,5410.132701421801,14,4,3,1,-1.382917488592574,1,SFR_0,232
793,5410.132701421801,14,4,4,1,-.3203029030243724,1,SFR_0,232
794,5410.132701421801,14,4,5,1,-.7322491423384524E-01,1,SFR_0,232
799,5480.000000000000,14,5,1,5,.3649540603136288,1,,1650
800,5480.000000000000,14,5,2,1,-3.921289052821028,1,SFR_0,232
801,5480.000000000000,14,5,3,1,-1.231687387636954,1,SFR_0,232
802,5480.000000000000,14,5,4,1,-.2872627232800830,1,SFR_0,232
803,5480.000000000000,14,5,5,1,.9342267469248382E-01,1,SFR_0,231
806,5493.876777251185,15,1,1,3,-.1814983730752431,1,,533
807,5493.876777251185,15,1,2,1,4.905652984778420,1,SFR_0,232
808,5493.876777251185,15,1,3,1,1.266147929843469,1,SFR_0,232
809,5493.876777251185,15,1,4,1,.2151364254476678,1,SFR_0,232
810,5493.876777251185,15,1,5,1,.3113712183458899E-01,1,SFR_0,232
813,5514.691943127962,15,2,1,3,-.1456176439125549,1,,533
814,5514.691943127962,15,2,2,1,4.406723419783155,1,SFR_0,232
815,5514.691943127962,15,2,3,1,1.235719589982593,1,SFR_0,232
816,5514.691943127962,15,2,4,1,.2413691792645528,1,SFR_0,232
817,5514.691943127962,15,2,5,1,.4350567112319226E-01,1,SFR_0,232
820,5545.914691943128,15,3,1,3,-.1240108886398730,1,,533
821,5545.914691943128,15,3,2,1,4.165153760871281,1,SFR_0,232
822,5545.914691943128,15,3,3,1,1.305742159395951,1,SFR_0,232
823,5545.914691943128,15,3,4,1,.2773572407017081,1,SFR_0,232
824,5545.914691943128,15,3,5,1,.5350166592302437E-01,1,SFR_0,232
828,5592.748815165876,15,4,1,4,-.1439571869237000,1,,880
829,5592.748815165876,15,4,2,1,3.743071119040649,1,SFR_0,232
830,5592.748815165876,15,4,3,1,1.263944655579768,1,SFR_0,232
831,5592.748815165876,15,4,4,1,.3147124853740542,1,SFR_0,232
832,5592.748815165876,15,4,5,1,.7450059276932240E-01,1,SFR_0,232
837,5663.000000000000,15,5,1,5,-.1925797037076791,1,,880
838,5663.000000000000,15,5,2,1,2.974758222330401,1,SFR_0,232
839,5663.000000000000,15,5,3,1,1.070050337920433,1,SFR_0,232
840,5663.000000000000,15,5,4,1,.3024571539415732,1,SFR_0,232
841,5663.000000000000,15,5,5,1,.7875685024995388E-01,1,SFR_0,232
844,5676.800947867298,16,1,1,3,.2081228518057294,1,,533
845,5676.800947867298,16,1,2,1,-1.449022611266968,1,SFR_0,232
846,5676.800947867298,16,1,3,1,-.3678748329890095,1,SFR_0,232
847,5676.800947867298,16,1,4,1,-.6429694791390581E-01,1,SFR_0,232
850,5697.502369668247,16,2,1,3,.1833681728654213,1,,533
851,5697.502369668247,16,2,2,1,-1.357037409225617,1,SFR_0,232
852,5697.502369668247,16,2,3,1,-.3580047127771438,1,SFR_0,232
853,5697.502369668247,16,2,4,1,-.6738527084585902E-01,1,SFR_0,232
856,5728.554502369669,16,3,1,3,.1775411537267146,1,,533
857,5728.554502369669,16,3,2,1,-1.350719429750857,1,SFR_0,232
858,5728.554502369669,16,3,3,1,-.4037059170440587,1,SFR_0,232
859,5728.554502369669,16,3,4,1,-.7637562409658741E-01,1,SFR_0,232
863,5775.132701421801,16,4,1,4,.2053914828608825,1,,600
864,5775.132701421801,16,4,2,1,-1.339673104016238,1,SFR_0,232
865,5775.132701421801,16,4,3,1,-.3721067469926314,1,SFR_0,232
866,5775.132701421801,16,4,4,1,-.1009355809031305,1,SFR_0,232
867,5775.132701421801,16,4,5,1,-.2610162933566807E-01,1,SFR_0,232
872,5845.000000000000,16,5,1,5,.2711473743906545,1,,883
873,5845.000000000000,16,5,2,1,-1.178445832714742,1,SFR_0,232
874,5845.000000000000,16,5,3,1,-.3616633491527265,1,SFR_0,232
875,5845.000000000000,16,5,4,1,-.1008975332168126,1,SFR_0,232
876,5845.000000000000,16,5,5,1,-.2344192023053624E-01,1,SFR_0,232
879,5858.876777251185,17,1,1,3,-.2387153600159095,1,,635
880,5858.876777251185,17,1,2,1,1.125652728970778,1,SFR_0,232
881,5858.876777251185,17,1,3,1,.2804446983135701,1,SFR_0,232
882,5858.876777251185,17,1,4,1,.4991580290842968E-01,1,SFR_0,232
885,5879.691943127962,17,2,1,3,-.2448134640389590,1,,635
886,5879.691943127962,17,2,2,1,1.074012701248740,1,SFR_0,232
887,5879.691943127962,17,2,3,1,.2729992491312144,1,SFR_0,232
888,5879.691943127962,17,2,4,1,.5531188713958549E-01,1,SFR_0,232
891,5910.914691943128,17,3,1,3,-.2512918110478957,1,,635
892,5910.914691943128,17,3,2,1,1.101565820803114,1,SFR_0,232
893,5910.914691943128,17,3,3,1,.3108631296383634,1,SFR_0,232
894,5910.914691943128,17,3,4,1,.6973621317268058E-01,1,SFR_0,232
898,5957.748815165876,17,4,1,4,-.2693176800448995,1,,635
899,5957.748815165876,17,4,2,1,1.113441824766692,1,SFR_0,232
900,5957.748815165876,17,4,3,1,.3178492420273244,1,SFR_0,232
901,5957.748815165876,17,4,4,1,.9278579112087033E-01,1,SFR_0,232
906,6028.000000000000,17,5,1,5,-.3031602483475702,1,,635
907,6028.000000000000,17,5,2,1,1.028913089680824,1,SFR_0,232
908,6028.000000000000,17,5,3,1,.3294184847261878,1,SFR_0,232
909,6028.000000000000,17,5,4,1,.8791236488231352E-01,1,SFR_0,232
912,6041.800947867298,18,1,1,3,.2345557279826309,1,,635
913,6041.800947867298,18,1,2,1,-2.769825112253659,1,SFR_0,232
914,6041.800947867298,18,1,3,1,-.7969665068639384,1,SFR_0,232
915,6041.800947867298,18,1,4,1,-.1418304255363982,1,SFR_0,232
916,6041.800947867298,18,1,5,1,-.2096909185791006E-01,1,SFR_0,232
919,6062.502369668247,18,2,1,3,.2403072268137478,1,,1685
920,6062.502369668247,18,2,2,1,-2.693870653105371,1,SFR_0,232
921,6062.502369668247,18,2,3,1,-.7623675434757400,1,SFR_0,232
922,6062.502369668247,18,2,4,1,-.1455364404991101,1,SFR_0,232
923,6062.502369668247,18,2,5,1,-.2533919927904523E-01,1,SFR_0,232
926,6093.554502369669,18,3,1,3,.2533167419263052,1,,635
927,6093.554502369669,18,3,2,1,-2.673870715653302,1,SFR_0,232
928,6093.554502369669,18,3,3,1,-.8095436094839910,1,SFR_0,232
929,6093.554502369669,18,3,4,1,-.1655042542129171,1,SFR_0,232
930,6093.554502369669,18,3,5,1,-.3313482653657122E-01,1,SFR_0,232
934,6140.132701421801,18,4,1,4,.2837088418306486,1,,635
935,6140.132701421801,18,4,2,1,-2.540400694056772,1,SFR_0,232
936,6140.132701421801,18,4,3,1,-.7995742264964172,1,SFR_0,232
937,6140.132701421801,18,4,4,1,-.2161069709894133,1,SFR_0,232
938,6140.132701421801,18,4,5,1,-.4158453541593585E-01,1,SFR_0,232
943,6210.000000000000,18,5,1,5,.3414480480626594,1,,635
944,6210.000000000000,18,5,2,1,-3.774327255494195,1,SFR_0,231
945,6210.000000000000,18,5,3,1,-.6980638332298723,1,SFR_0,232
946,6210.000000000000,18,5,4,1,-.1900465242479197,1,SFR_0,232
947,6210.000000000000,18,5,5,1,-.3935681156890220E-01,1,SFR_0,232
950,6223.876777251185,19,1,1,3,-.2097299399525419,1,,12851
951,6223.876777251185,19,1,2,1,4.278363735117370,1,SFR_0,232
952,6223.876777251185,19,1,3,1,1.219741498861616,1,SFR_0,232
953,6223.876777251185,19,1,4,1,.2176986573523720,1,SFR_0,232
954,6223.876777251185,19,1,5,1,.3259795169591365E-01,1,SFR_0,232
957,6244.691943127962,19,2,1,3,-.2059605195591594,1,,3401
958,6244.691943127962,19,2,2,1,4.010677669598762,1,SFR_0,232
959,6244.691943127962,19,2,3,1,1.206616250322516,1,SFR_0,232
960,6244.691943127962,19,2,4,1,.2481394767139065,1,SFR_0,232
961,6244.691943127962,19,2,5,1,.4501793465790365E-01,1,SFR_0,232
964,6275.914691943128,19,3,1,3,-.1953604906919431,1,,3401
965,6275.914691943128,19,3,2,1,3.897012059483608,1,SFR_0,232
966,6275.914691943128,19,3,3,1,1.300811661294222,1,SFR_0,232
967,6275.914691943128,19,3,4,1,.2837518748515137,1,SFR_0,232
968,6275.914691943128,19,3,5,1,.5460416952089710E-01,1,SFR_0,232
972,6322.748815165876,19,4,1,4,-.1884417104485827,1,,3401
973,6322.748815165876,19,4,2,1,3.590405699909970,1,SFR_0,232
974,6322.748815165876,19,4,3,1,1.280878034264664,1,SFR_0,232
975,6322.748815165876,19,4,4,1,.3328545980848202,1,SFR_0,232
976,6322.748815165876,19,4,5,1,.7841520074282725E-01,1,SFR_0,232
981,6393.000000000000,19,5,1,5,-.2289885172798130,1,,880
982,6393.000000000000,19,5,2,1,2.941029227952499,1,SFR_0,232
983,6393.000000000000,19,5,3,1,1.092911597352085,1,SFR_0,232
984,6393.000000000000,19,5,4,1,.3314747176763237,1,SFR_0,232
985,6393.000000000000,19,5,5,1,.9822253074311027E-01,1,SFR_0,232
