total_inner_iterations,totim,kper,kstp,nouter,inner_iterations,solution_outer_dvmax,solution_outer_dvmax_model,solution_outer_dvmax_package,solution_outer_dvmax_node
654,4202.000000000000,7,5,1,3,.1123085927488461,1,,3906
655,4202.000000000000,7,5,2,1,-342.0701423529899,1,SFR_0,69
656,4202.000000000000,7,5,3,1,-32.42629436245043,1,SFR_0,123
657,4202.000000000000,7,5,4,1,-5.524441207519430,1,SFR_0,123
658,4202.000000000000,7,5,5,1,-.7804838102592789,1,SFR_0,123
659,4202.000000000000,7,5,6,1,.2237834371821210,1,SFR_0,98
660,4202.000000000000,7,5,7,1,.3355407555957490,1,SFR_0,123
661,4202.000000000000,7,5,8,1,.2673651811141770,1,SFR_0,123
662,4202.000000000000,7,5,9,1,.2127197363723822,1,SFR_0,123
663,4202.000000000000,7,5,10,1,.2722823097834851,1,SFR_0,123
664,4202.000000000000,7,5,11,1,.1654171404756874,1,SFR_0,123
665,4202.000000000000,7,5,12,1,.3244981651362061E-01,1,SFR_0,123
672,4215.800947867298,8,1,1,7,6.317703829716223,1,,318
679,4215.800947867298,8,1,2,7,.8262739575941396,1,,494
682,4215.800947867298,8,1,3,3,-2735.746796990590,1,SFR_0,123
683,4215.800947867298,8,1,4,1,-209.4131687835634,1,SFR_0,123
684,4215.800947867298,8,1,5,1,-12.43237753304213,1,SFR_0,123
685,4215.800947867298,8,1,6,1,-1.579281305003184,1,SFR_0,123
686,4215.800947867298,8,1,7,1,-.9674061453939271,1,SFR_0,123
687,4215.800947867298,8,1,8,1,-.2881668187246922,1,SFR_0,123
688,4215.800947867298,8,1,9,1,-.1133708198588353,1,SFR_0,123
689,4215.800947867298,8,1,10,1,-.3614718113937870E-01,1,SFR_0,123
697,4236.502369668247,8,2,1,8,.7312900585298863,1,,566
701,4236.502369668247,8,2,2,4,.5145651669557552,1,,530
702,4236.502369668247,8,2,3,1,-168.1583512093160,1,SFR_0,123
703,4236.502369668247,8,2,4,1,-20.74207011238202,1,SFR_0,123
704,4236.502369668247,8,2,5,1,-3.311530624083877,1,SFR_0,123
705,4236.502369668247,8,2,6,1,-1.457353449201015,1,SFR_0,123
706,4236.502369668247,8,2,7,1,-.8834763055247485,1,SFR_0,123
707,4236.502369668247,8,2,8,1,-.5628309145479337,1,SFR_0,123
708,4236.502369668247,8,2,9,1,-.3809242316815518,1,SFR_0,123
709,4236.502369668247,8,2,10,1,-.2975684243784560,1,SFR_0,123
710,4236.502369668247,8,2,11,1,-.3117246561563749,1,SFR_0,123
711,4236.502369668247,8,2,12,1,-.1537580904377036,1,SFR_0,123
712,4236.502369668247,8,2,13,1,-.3063426351785146E-01,1,SFR_0,123
718,4267.554502369669,8,3,1,6,.6167226918733917,1,,637
722,4267.554502369669,8,3,2,4,.2692569079924212,1,,744
723,4267.554502369669,8,3,3,1,-127.3907528669551,1,SFR_0,123
724,4267.554502369669,8,3,4,1,-14.89139244335224,1,SFR_0,123
725,4267.554502369669,8,3,5,1,-2.413963823278448,1,SFR_0,123
726,4267.554502369669,8,3,6,1,-.9930072651400842,1,SFR_0,123
727,4267.554502369669,8,3,7,1,-.4468215518645237,1,SFR_0,123
728,4267.554502369669,8,3,8,1,-.3366273294586726,1,SFR_0,123
729,4267.554502369669,8,3,9,1,-.1882369240788590,1,SFR_0,123
730,4267.554502369669,8,3,10,1,-.1422143909028459,1,SFR_0,123
731,4267.554502369669,8,3,11,1,-.1343118312169391,1,SFR_0,123
732,4267.554502369669,8,3,12,1,-.9136241925480074E-01,1,SFR_0,123
738,4314.132701421801,8,4,1,6,.5773446138410634,1,,673
743,4314.132701421801,8,4,2,5,.2173344496560361,1,,708
744,4314.132701421801,8,4,3,1,-176.8367526936634,1,SFR_0,123
745,4314.132701421801,8,4,4,1,-20.07163580797530,1,SFR_0,123
746,4314.132701421801,8,4,5,1,-3.650866072213975,1,SFR_0,123
747,4314.132701421801,8,4,6,1,-1.450520691209460,1,SFR_0,123
748,4314.132701421801,8,4,7,1,-.5517698339602978,1,SFR_0,123
749,4314.132701421801,8,4,8,1,-.3783032276279500,1,SFR_0,123
750,4314.132701421801,8,4,9,1,-.3331900501329956,1,SFR_0,123
751,4314.132701421801,8,4,10,1,-.2340604597899580,1,SFR_0,123
752,4314.132701421801,8,4,11,1,-.8771374257177648E-01,1,SFR_0,123
759,4384.000000000000,8,5,1,7,.8068118124870054,1,,743
763,4384.000000000000,8,5,2,4,.1399610290215847,1,,672
764,4384.000000000000,8,5,3,1,-202.0864183718333,1,SFR_0,123
765,4384.000000000000,8,5,4,1,-27.45590748379744,1,SFR_0,123
766,4384.000000000000,8,5,5,1,-6.651678220269905,1,SFR_0,123
767,4384.000000000000,8,5,6,1,-4.072168856836520,1,SFR_0,123
768,4384.000000000000,8,5,7,1,-1.139899783350238,1,SFR_0,123
769,4384.000000000000,8,5,8,1,-.3801070036873228,1,SFR_0,123
770,4384.000000000000,8,5,9,1,-.2490995898226770,1,SFR_0,123
771,4384.000000000000,8,5,10,1,-.1666731194476310,1,SFR_0,123
772,4384.000000000000,8,5,11,1,-.1149032185568028,1,SFR_0,123
773,4384.000000000000,8,5,12,1,-.9942258749663202E-01,1,SFR_0,123
781,4397.876777251185,9,1,1,8,-15.55188809166046,1,,249
788,4397.876777251185,9,1,2,7,-2.351713060832886,1,,3582
794,4397.876777251185,9,1,3,6,.6923354587997892,1,,493
798,4397.876777251185,9,1,4,4,.1594712117712831,1,,495
800,4397.876777251185,9,1,5,2,32.64724519753282,1,SFR_0,123
801,4397.876777251185,9,1,6,1,-5.855481015735282,1,SFR_0,89
802,4397.876777251185,9,1,7,1,-2.178220991991588,1,SFR_0,123
803,4397.876777251185,9,1,8,1,-1.109677560329350,1,SFR_0,123
804,4397.876777251185,9,1,9,1,-.5355655536452164,1,SFR_0,123
805,4397.876777251185,9,1,10,1,-.2885538627062940,1,SFR_0,123
806,4397.876777251185,9,1,11,1,-.1761104927403558,1,SFR_0,123
807,4397.876777251185,9,1,12,1,-.1082524968376701,1,SFR_0,123
808,4397.876777251185,9,1,13,1,-.7368804220043898E-01,1,SFR_0,123
816,4418.691943127962,9,2,1,8,-1.224444726188317,1,,493
819,4418.691943127962,9,2,2,3,.2062351207066584,1,,637
821,4418.691943127962,9,2,3,2,284.8526559354386,1,SFR_0,123
823,4418.691943127962,9,2,4,2,39.23835552635359,1,SFR_0,123
824,4418.691943127962,9,2,5,1,3.462739359040137,1,SFR_0,123
825,4418.691943127962,9,2,6,1,-.1678878394754688,1,SFR_0,98
826,4418.691943127962,9,2,7,1,-.2377437873626855,1,SFR_0,123
827,4418.691943127962,9,2,8,1,-.3193186182359004,1,SFR_0,123
828,4418.691943127962,9,2,9,1,-.2047893694702530,1,SFR_0,123
829,4418.691943127962,9,2,10,1,-.6553630602960425E-01,1,SFR_0,123
836,4449.914691943128,9,3,1,7,-.8232844537648276,1,,493
838,4449.914691943128,9,3,2,2,1220.465694364774,1,SFR_0,123
840,4449.914691943128,9,3,3,2,234.6917639441459,1,SFR_0,123
841,4449.914691943128,9,3,4,1,41.35685113125110,1,SFR_0,123
842,4449.914691943128,9,3,5,1,6.200475515110089,1,SFR_0,123
843,4449.914691943128,9,3,6,1,1.673094508239341,1,SFR_0,123
844,4449.914691943128,9,3,7,1,.7292983748559831,1,SFR_0,123
845,4449.914691943128,9,3,8,1,.3719832674111445,1,SFR_0,123
846,4449.914691943128,9,3,9,1,.2237057017363727,1,SFR_0,123
847,4449.914691943128,9,3,10,1,.1495711011711785,1,SFR_0,123
848,4449.914691943128,9,3,11,1,.9648848551078590E-01,1,SFR_0,123
855,4496.748815165876,9,4,1,7,-.7428772070930378,1,,565
857,4496.748815165876,9,4,2,2,1579.145622429634,1,SFR_0,123
859,4496.748815165876,9,4,3,2,306.2655949104016,1,SFR_0,123
860,4496.748815165876,9,4,4,1,53.31605743699338,1,SFR_0,123
861,4496.748815165876,9,4,5,1,8.001749680417223,1,SFR_0,123
862,4496.748815165876,9,4,6,1,1.372162764549885,1,SFR_0,123
863,4496.748815165876,9,4,7,1,.5186030588483457,1,SFR_0,89
864,4496.748815165876,9,4,8,1,.3076066809079983,1,SFR_0,89
865,4496.748815165876,9,4,9,1,.1783219302895193,1,SFR_0,89
866,4496.748815165876,9,4,10,1,.1301416119016418,1,SFR_0,89
867,4496.748815165876,9,4,11,1,.8339230452545607E-01,1,SFR_0,89
872,4567.000000000000,9,5,1,5,-.7668833757193383,1,,636
875,4567.000000000000,9,5,2,3,2071.295920309852,1,SFR_0,123
877,4567.000000000000,9,5,3,2,434.2233879169594,1,SFR_0,123
878,4567.000000000000,9,5,4,1,79.15507352302079,1,SFR_0,123
879,4567.000000000000,9,5,5,1,11.76042199987321,1,SFR_0,123
880,4567.000000000000,9,5,6,1,2.441946308969615,1,SFR_0,123
881,4567.000000000000,9,5,7,1,1.156523369510414,1,SFR_0,89
882,4567.000000000000,9,5,8,1,.5584108495612116,1,SFR_0,89
883,4567.000000000000,9,5,9,1,.3233256577702499,1,SFR_0,89
884,4567.000000000000,9,5,10,1,.2261803178577303,1,SFR_0,89
885,4567.000000000000,9,5,11,1,.1420655007556267,1,SFR_0,89
886,4567.000000000000,9,5,12,1,.1003580275815728,1,SFR_0,89
887,4567.000000000000,9,5,13,1,.1008804562488796,1,SFR_0,89
888,4567.000000000000,9,5,14,1,.4389564609949173E-01,1,SFR_0,89
893,4580.800947867298,10,1,1,5,-.9762279121616046,1,,3183
896,4580.800947867298,10,1,2,3,.3454668919485400,1,,533
898,4580.800947867298,10,1,3,2,254.7296136400956,1,SFR_0,123
899,4580.800947867298,10,1,4,1,28.18523847952098,1,SFR_0,123
900,4580.800947867298,10,1,5,1,3.160578413912782,1,SFR_0,172
901,4580.800947867298,10,1,6,1,.6350302922467415,1,SFR_0,123
902,4580.800947867298,10,1,7,1,.2251775141708759,1,SFR_0,123
903,4580.800947867298,10,1,8,1,.1256850626442696,1,SFR_0,123
904,4580.800947867298,10,1,9,1,.8409686414862028E-01,1,SFR_0,123
909,4601.502369668247,10,2,1,5,.3455693221776528,1,,496
913,4601.502369668247,10,2,2,4,.1476261590447763,1,,459
914,4601.502369668247,10,2,3,1,-29.10795253492959,1,SFR_0,123
915,4601.502369668247,10,2,4,1,-5.450735045491760,1,SFR_0,123
916,4601.502369668247,10,2,5,1,-1.393659749783580,1,SFR_0,123
917,4601.502369668247,10,2,6,1,-.4700824980318006,1,SFR_0,123
918,4601.502369668247,10,2,7,1,-.2154010012435213,1,SFR_0,123
919,4601.502369668247,10,2,8,1,-.1215299239295215,1,SFR_0,123
920,4601.502369668247,10,2,9,1,-.8560194195908793E-01,1,SFR_0,123
925,4632.554502369669,10,3,1,5,.3881655982999206,1,,496
927,4632.554502369669,10,3,2,2,.1004175904525511,1,,605
928,4632.554502369669,10,3,3,1,-41.29333464526596,1,SFR_0,123
929,4632.554502369669,10,3,4,1,-7.559796549802427,1,SFR_0,123
930,4632.554502369669,10,3,5,1,-1.739737325361480,1,SFR_0,123
931,4632.554502369669,10,3,6,1,-.9352815535383530,1,SFR_0,123
932,4632.554502369669,10,3,7,1,-.3477470485707817,1,SFR_0,123
933,4632.554502369669,10,3,8,1,-.2013849040672550,1,SFR_0,123
934,4632.554502369669,10,3,9,1,-.1148484789548107,1,SFR_0,123
935,4632.554502369669,10,3,10,1,-.7238806516035298E-01,1,SFR_0,123
940,4679.132701421801,10,4,1,5,.2661230596386446,1,,495
942,4679.132701421801,10,4,2,2,-215.3431187777842,1,SFR_0,123
943,4679.132701421801,10,4,3,1,-47.02368868664385,1,SFR_0,123
944,4679.132701421801,10,4,4,1,-6.757142313672073,1,SFR_0,123
945,4679.132701421801,10,4,5,1,-1.599165087600049,1,SFR_0,123
946,4679.132701421801,10,4,6,1,-.8117118640074406,1,SFR_0,123
947,4679.132701421801,10,4,7,1,-.4413473977649987,1,SFR_0,123
948,4679.132701421801,10,4,8,1,-.2707281176528897,1,SFR_0,123
949,4679.132701421801,10,4,9,1,-.1855690534703378,1,SFR_0,123
950,4679.132701421801,10,4,10,1,-.1848474314675589,1,SFR_0,123
951,4679.132701421801,10,4,11,1,-.8490895614282007E-01,1,SFR_0,123
955,4749.000000000000,10,5,1,4,.2358551243288218,1,,566
957,4749.000000000000,10,5,2,2,-258.3039300140652,1,SFR_0,123
958,4749.000000000000,10,5,3,1,-45.72714609071664,1,SFR_0,123
959,4749.000000000000,10,5,4,1,-7.998542690316315,1,SFR_0,123
960,4749.000000000000,10,5,5,1,-2.131095740334259,1,SFR_0,123
961,4749.000000000000,10,5,6,1,-1.443537037742651,1,SFR_0,123
962,4749.000000000000,10,5,7,1,-.8016170659944617,1,SFR_0,123
963,4749.000000000000,10,5,8,1,-.4380270211041016,1,SFR_0,123
964,4749.000000000000,10,5,9,1,-.2229872944491638,1,SFR_0,123
965,4749.000000000000,10,5,10,1,-.1218693379157436,1,SFR_0,123
966,4749.000000000000,10,5,11,1,-.5224543289701116E-01,1,SFR_0,123
972,4762.876777251185,11,1,1,6,4.484687503182997,1,,249
979,4762.876777251185,11,1,2,7,.6184518369480116,1,,3582
982,4762.876777251185,11,1,3,3,-2391.169845567816,1,SFR_0,123
984,4762.876777251185,11,1,4,2,-226.7441134349156,1,SFR_0,123
985,4762.876777251185,11,1,5,1,-16.95392799390736,1,SFR_0,123
986,4762.876777251185,11,1,6,1,-1.402095006095270,1,SFR_0,123
987,4762.876777251185,11,1,7,1,-.3563121114706515,1,SFR_0,123
988,4762.876777251185,11,1,8,1,-.1629895257017239,1,SFR_0,123
989,4762.876777251185,11,1,9,1,-.8724374073602999E-01,1,SFR_0,123
994,4783.691943127962,11,2,1,5,-.3424435880315428,1,,814
996,4783.691943127962,11,2,2,2,-507.7014518980904,1,SFR_0,123
997,4783.691943127962,11,2,3,1,-83.87029267527812,1,SFR_0,123
998,4783.691943127962,11,2,4,1,-8.693558821765713,1,SFR_0,123
999,4783.691943127962,11,2,5,1,-1.248661464736377,1,SFR_0,123
1000,4783.691943127962,11,2,6,1,-.4561954663029409,1,SFR_0,123
1001,4783.691943127962,11,2,7,1,-.4723813309522087,1,SFR_0,123
1002,4783.691943127962,11,2,8,1,-.1755883231521001,1,SFR_0,89
1003,4783.691943127962,11,2,9,1,-.8414923024273822E-01,1,SFR_0,89
1007,4814.914691943128,11,3,1,4,-.3481373937135857,1,,813
1009,4814.914691943128,11,3,2,2,138.3160794096578,1,SFR_0,79
1010,4814.914691943128,11,3,3,1,-10.04640366052574,1,SFR_0,172
1011,4814.914691943128,11,3,4,1,1.671494129795072,1,SFR_0,53
1012,4814.914691943128,11,3,5,1,.5110407131813633,1,SFR_0,53
1013,4814.914691943128,11,3,6,1,.1144086568778145,1,SFR_0,53
1014,4814.914691943128,11,3,7,1,-.1215927592685172,1,SFR_0,89
1015,4814.914691943128,11,3,8,1,-.9070981074805695E-01,1,SFR_0,89
1019,4861.748815165876,11,4,1,4,-.3902564364292758,1,,813
1020,4861.748815165876,11,4,2,1,211.7528948194235,1,SFR_0,79
1021,4861.748815165876,11,4,3,1,16.24759732862820,1,SFR_0,123
1022,4861.748815165876,11,4,4,1,5.307982364875674,1,SFR_0,123
1023,4861.748815165876,11,4,5,1,2.144394945437264,1,SFR_0,123
1024,4861.748815165876,11,4,6,1,.8314167742931121,1,SFR_0,123
1025,4861.748815165876,11,4,7,1,.3494441513870900,1,SFR_0,123
1026,4861.748815165876,11,4,8,1,.1878918451397246,1,SFR_0,123
1027,4861.748815165876,11,4,9,1,.1123785531089000,1,SFR_0,123
1028,4861.748815165876,11,4,10,1,.6942368855389125E-01,1,SFR_0,123
1032,4932.000000000000,11,5,1,4,-.4402464632823104,1,,812
1034,4932.000000000000,11,5,2,2,346.0795065970407,1,SFR_0,123
1036,4932.000000000000,11,5,3,2,50.49493757215225,1,SFR_0,123
1037,4932.000000000000,11,5,4,1,8.621746266988811,1,SFR_0,123
1038,4932.000000000000,11,5,5,1,2.051416966447436,1,SFR_0,89
1039,4932.000000000000,11,5,6,1,.5410013461437639,1,SFR_0,89
1040,4932.000000000000,11,5,7,1,.1728096066482470,1,SFR_0,89
1041,4932.000000000000,11,5,8,1,.8243968432690531E-01,1,SFR_0,89
1047,4945.876777251185,12,1,1,6,3.791486094382748,1,,318
1054,4945.876777251185,12,1,2,7,.7213396109018362,1,,458
1056,4945.876777251185,12,1,3,2,-1790.262099267103,1,SFR_0,123
1057,4945.876777251185,12,1,4,1,-157.4354526938782,1,SFR_0,123
1058,4945.876777251185,12,1,5,1,-11.65030730067543,1,SFR_0,123
1059,4945.876777251185,12,1,6,1,-1.451953902952010,1,SFR_0,123
1060,4945.876777251185,12,1,7,1,-.4418393949013689,1,SFR_0,123
1061,4945.876777251185,12,1,8,1,-.2199391805801571,1,SFR_0,123
1062,4945.876777251185,12,1,9,1,-.1201972837651942,1,SFR_0,123
1063,4945.876777251185,12,1,10,1,-.9421628626698840E-01,1,SFR_0,123
1070,4966.691943127962,12,2,1,7,.6781262847002267,1,,495
1074,4966.691943127962,12,2,2,4,.3293900107402408,1,,495
1075,4966.691943127962,12,2,3,1,-161.1721063744327,1,SFR_0,123
1076,4966.691943127962,12,2,4,1,-19.42435242058318,1,SFR_0,123
1077,4966.691943127962,12,2,5,1,-2.785207922034170,1,SFR_0,123
1078,4966.691943127962,12,2,6,1,-.9882052026839113,1,SFR_0,123
1079,4966.691943127962,12,2,7,1,-.5125333197209201,1,SFR_0,123
1080,4966.691943127962,12,2,8,1,-.3401819158611467,1,SFR_0,123
1081,4966.691943127962,12,2,9,1,-.2958701348036226,1,SFR_0,123
1082,4966.691943127962,12,2,10,1,-.1511065323085318,1,SFR_0,89
1083,4966.691943127962,12,2,11,1,-.5329461913866553E-01,1,SFR_0,89
1090,4997.914691943128,12,3,1,7,.6410509673859863,1,,495
1093,4997.914691943128,12,3,2,3,.1973753260524660,1,,604
1094,4997.914691943128,12,3,3,1,-177.6595810975322,1,SFR_0,123
1095,4997.914691943128,12,3,4,1,-22.87748928823478,1,SFR_0,123
1096,4997.914691943128,12,3,5,1,-5.055230384403855,1,SFR_0,123
1097,4997.914691943128,12,3,6,1,-1.922802213294365,1,SFR_0,123
1098,4997.914691943128,12,3,7,1,-.9328859513215376,1,SFR_0,123
1099,4997.914691943128,12,3,8,1,-.5592586309257669,1,SFR_0,123
1100,4997.914691943128,12,3,9,1,-.4413195800378342,1,SFR_0,123
1101,4997.914691943128,12,3,10,1,-.2266120252505268,1,SFR_0,123
1102,4997.914691943128,12,3,11,1,-.1009031150850055,1,SFR_0,123
1103,4997.914691943128,12,3,12,1,-.4533557747120293E-01,1,SFR_0,123
1109,5044.748815165876,12,4,1,6,.5706498781694762,1,,567
1113,5044.748815165876,12,4,2,4,.2133746323101917,1,,603
1114,5044.748815165876,12,4,3,1,-242.3962248981726,1,SFR_0,123
1115,5044.748815165876,12,4,4,1,-32.37101567563802,1,SFR_0,123
1116,5044.748815165876,12,4,5,1,-5.249845099393955,1,SFR_0,123
1117,5044.748815165876,12,4,6,1,-2.089442941594668,1,SFR_0,123
1118,5044.748815165876,12,4,7,1,-1.054147293736788,1,SFR_0,123
1119,5044.748815165876,12,4,8,1,-.6085389954370608,1,SFR_0,123
1120,5044.748815165876,12,4,9,1,-.3756660529337563,1,SFR_0,123
1121,5044.748815165876,12,4,10,1,-.2599633245666811,1,SFR_0,123
1122,5044.748815165876,12,4,11,1,-.1666752199511011,1,SFR_0,123
1123,5044.748815165876,12,4,12,1,-.6798971595839839E-01,1,SFR_0,123
1128,5115.000000000000,12,5,1,5,.5395559225667981,1,,602
1132,5115.000000000000,12,5,2,4,.1426342638154168,1,,639
1133,5115.000000000000,12,5,3,1,-283.1255425660293,1,SFR_0,123
1134,5115.000000000000,12,5,4,1,-37.79814760561686,1,SFR_0,123
1135,5115.000000000000,12,5,5,1,-6.240641712527085,1,SFR_0,123
1136,5115.000000000000,12,5,6,1,-1.919476170088360,1,SFR_0,123
1137,5115.000000000000,12,5,7,1,-.8968599666815256,1,SFR_0,123
1138,5115.000000000000,12,5,8,1,-.5333355337814725,1,SFR_0,123
1139,5115.000000000000,12,5,9,1,-.3359822693800684,1,SFR_0,123
1140,5115.000000000000,12,5,10,1,-.2916985415097451,1,SFR_0,123
1141,5115.000000000000,12,5,11,1,-.2247732177262428,1,SFR_0,123
1142,5115.000000000000,12,5,12,1,-.1150051565404464,1,SFR_0,123
1143,5115.000000000000,12,5,13,1,-.4359856034173228E-01,1,SFR_0,123
1150,5128.876777251185,13,1,1,7,-12.43379035383391,1,,249
1157,5128.876777251185,13,1,2,7,-2.235551779105798,1,,3582
1161,5128.876777251185,13,1,3,4,.3328672493517786,1,,781
1163,5128.876777251185,13,1,4,2,808.0638742433346,1,SFR_0,123
1165,5128.876777251185,13,1,5,2,75.62440032362478,1,SFR_0,123
1166,5128.876777251185,13,1,6,1,5.447129649284182,1,SFR_0,123
1167,5128.876777251185,13,1,7,1,.2971147502389004,1,SFR_0,172
1168,5128.876777251185,13,1,8,1,.4906568312883920E-01,1,SFR_0,172
1175,5149.691943127962,13,2,1,7,-1.063075083282158,1,,180
1179,5149.691943127962,13,2,2,4,.3074051710032251,1,,459
1182,5149.691943127962,13,2,3,3,301.6115593891482,1,SFR_0,123
1184,5149.691943127962,13,2,4,2,43.72822248062786,1,SFR_0,123
1185,5149.691943127962,13,2,5,1,4.381854174973183,1,SFR_0,123
1186,5149.691943127962,13,2,6,1,.1793593535959351,1,SFR_0,172
1187,5149.691943127962,13,2,7,1,-.2242523334999293,1,SFR_0,89
1188,5149.691943127962,13,2,8,1,-.2625371752413774,1,SFR_0,89
1189,5149.691943127962,13,2,9,1,-.1719701193126975,1,SFR_0,89
1190,5149.691943127962,13,2,10,1,-.1362176473355801,1,SFR_0,89
1191,5149.691943127962,13,2,11,1,-.7608254560404404E-01,1,SFR_0,89
1197,5180.914691943128,13,3,1,6,-.7912300362947917,1,,494
1199,5180.914691943128,13,3,2,2,1786.079935833059,1,SFR_0,123
1201,5180.914691943128,13,3,3,2,280.0168463672272,1,SFR_0,123
1202,5180.914691943128,13,3,4,1,51.26264778809877,1,SFR_0,123
1203,5180.914691943128,13,3,5,1,8.410322260405897,1,SFR_0,123
1204,5180.914691943128,13,3,6,1,1.726956477482373,1,SFR_0,123
1205,5180.914691943128,13,3,7,1,.7112211623185112,1,SFR_0,89
1206,5180.914691943128,13,3,8,1,.4333266267866281,1,SFR_0,89
1207,5180.914691943128,13,3,9,1,.2043234922342178,1,SFR_0,89
1208,5180.914691943128,13,3,10,1,.1367659932079149,1,SFR_0,89
1209,5180.914691943128,13,3,11,1,.8133376525557792E-01,1,SFR_0,89
1215,5227.748815165876,13,4,1,6,-.7045961438075921,1,,494
1217,5227.748815165876,13,4,2,2,2018.604156138795,1,SFR_0,123
1219,5227.748815165876,13,4,3,2,379.8047680689745,1,SFR_0,123
1220,5227.748815165876,13,4,4,1,67.91387229575049,1,SFR_0,123
1221,5227.748815165876,13,4,5,1,10.17729730681645,1,SFR_0,123
1222,5227.748815165876,13,4,6,1,2.097612616575089,1,SFR_0,123
1223,5227.748815165876,13,4,7,1,.5819347714693470,1,SFR_0,123
1224,5227.748815165876,13,4,8,1,.1946523879922954,1,SFR_0,123
1225,5227.748815165876,13,4,9,1,.8989591475750618E-01,1,SFR_0,89
1231,5298.000000000000,13,5,1,6,-.7122336298009984,1,,780
1234,5298.000000000000,13,5,2,3,2471.001278371315,1,SFR_0,123
1236,5298.000000000000,13,5,3,2,506.1314253952598,1,SFR_0,123
1237,5298.000000000000,13,5,4,1,93.31278992420621,1,SFR_0,123
1238,5298.000000000000,13,5,5,1,14.30422182932579,1,SFR_0,123
1239,5298.000000000000,13,5,6,1,1.771388712299863,1,SFR_0,123
1240,5298.000000000000,13,5,7,1,-.2372830767123011,1,SFR_0,89
1241,5298.000000000000,13,5,8,1,-.5763954175201840,1,SFR_0,89
1242,5298.000000000000,13,5,9,1,-.2762063675595721,1,SFR_0,89
1243,5298.000000000000,13,5,10,1,-.1590230445979605,1,SFR_0,89
1244,5298.000000000000,13,5,11,1,-.9546765158436146E-01,1,SFR_0,89
1250,5311.800947867298,14,1,1,6,15.49018902260599,1,,249
1257,5311.800947867298,14,1,2,7,4.000672454948017,1,,388
1263,5311.800947867298,14,1,3,6,1.294363721178215,1,,424
1265,5311.800947867298,14,1,4,2,.1207311169134115,1,,460
1266,5311.800947867298,14,1,5,1,-76.78037491254089,1,SFR_0,123
1267,5311.800947867298,14,1,6,1,-5.481389689235459,1,SFR_0,123
1268,5311.800947867298,14,1,7,1,-.7261637562886046,1,SFR_0,123
1269,5311.800947867298,14,1,8,1,-.4830651238724217,1,SFR_0,123
1270,5311.800947867298,14,1,9,1,-.1163720960771168,1,SFR_0,89
1271,5311.800947867298,14,1,10,1,-.7624700759022809E-01,1,SFR_0,89
1278,5332.502369668247,14,2,1,7,4.270148787243954,1,,423
1284,5332.502369668247,14,2,2,6,1.467569656148058,1,,3791
1286,5332.502369668247,14,2,3,2,-1339.548164446692,1,SFR_0,123
1287,5332.502369668247,14,2,4,1,-110.5886233772640,1,SFR_0,123
1288,5332.502369668247,14,2,5,1,-9.654946082037489,1,SFR_0,123
1289,5332.502369668247,14,2,6,1,-1.198840011776061,1,SFR_0,123
1290,5332.502369668247,14,2,7,1,-.5077537833881166,1,SFR_0,123
1291,5332.502369668247,14,2,8,1,-.2376680785389486,1,SFR_0,123
1292,5332.502369668247,14,2,9,1,-.8901951121220451E-01,1,SFR_0,123
1300,5363.554502369669,14,3,1,8,2.049789144381705,1,,459
1307,5363.554502369669,14,3,2,7,.9537608740872088,1,,458
1309,5363.554502369669,14,3,3,2,-696.5747016147207,1,SFR_0,123
1310,5363.554502369669,14,3,4,1,-77.28600018561878,1,SFR_0,123
1311,5363.554502369669,14,3,5,1,-7.131449872450879,1,SFR_0,123
1312,5363.554502369669,14,3,6,1,-.9982523936632390,1,SFR_0,123
1313,5363.554502369669,14,3,7,1,-.3810996582704978,1,SFR_0,123
1314,5363.554502369669,14,3,8,1,-.1678128082425049,1,SFR_0,123
1315,5363.554502369669,14,3,9,1,-.9832303037589514E-01,1,SFR_0,123
1323,5410.132701421801,14,4,1,8,1.434744192510372,1,,458
1327,5410.132701421801,14,4,2,4,.4294546189867035,1,,604
1328,5410.132701421801,14,4,3,1,-708.5459838059958,1,SFR_0,123
1329,5410.132701421801,14,4,4,1,-92.85647661649458,1,SFR_0,123
1330,5410.132701421801,14,4,5,1,-17.51748601122126,1,SFR_0,123
1331,5410.132701421801,14,4,6,1,-9.213493548507067,1,SFR_0,123
1332,5410.132701421801,14,4,7,1,-3.565219502116050,1,SFR_0,123
1333,5410.132701421801,14,4,8,1,-2.136256059323547,1,SFR_0,123
1334,5410.132701421801,14,4,9,1,-.4704516346357293,1,SFR_0,123
1335,5410.132701421801,14,4,10,1,-.3701797990427254,1,SFR_0,123
1336,5410.132701421801,14,4,11,1,-.1175125172768801,1,SFR_0,123
1337,5410.132701421801,14,4,12,1,-.4957463715030920E-01,1,SFR_0,123
1344,5480.000000000000,14,5,1,7,1.022543751783310,1,,710
1348,5480.000000000000,14,5,2,4,.2730874908282530,1,,746
1349,5480.000000000000,14,5,3,1,-659.2708649554020,1,SFR_0,123
1350,5480.000000000000,14,5,4,1,-87.26754332095115,1,SFR_0,123
1351,5480.000000000000,14,5,5,1,-14.24296969444197,1,SFR_0,123
1352,5480.000000000000,14,5,6,1,-6.794530073416724,1,SFR_0,123
1353,5480.000000000000,14,5,7,1,-3.719799384904662,1,SFR_0,123
1354,5480.000000000000,14,5,8,1,-2.184735298892897,1,SFR_0,123
1355,5480.000000000000,14,5,9,1,-1.126368359163898,1,SFR_0,123
