rno,node,k,i,j,iseg,ireach,rchlen,width,slope,strtop,strthick,strhc1,thts,thti,eps,uhc,outreach,outseg,asum,line_id,name
363,7788,0,48,108,10,40,19.563787,40.63521,0.01281614934651346,1158.3269,1,1.0,0.0,0.0,0.0,0.0,364,14,107725.19,1814859,Tyler Forks
364,7789,0,48,109,10,41,122.84815,40.639328,0.0001,1158.0762,1,1.0,0.0,0.0,0.0,0.0,365,14,107746.89,1814859,Tyler Forks
365,7788,0,48,108,10,42,28.333319,40.6437,0.013351626835709004,1158.0762,1,1.0,0.0,0.0,0.0,0.0,508,14,107769.94,1814859,Tyler Forks
366,4024,2,25,24,11,1,21.519375,8.841034,0.29303682300230005,868.4687,1,1.0,0.0,0.0,0.0,0.0,367,16,5199.28,1814659,None
367,4023,2,25,23,11,2,271.05875,8.879106,0.005076754214369133,862.1627,1,1.0,0.0,0.0,0.0,0.0,368,16,5243.8687,1814659,None
368,4022,2,25,22,11,3,81.39808,8.924756,0.04513858784822471,860.7866,1,1.0,0.0,0.0,0.0,0.0,369,16,5297.583,1814659,None
369,3862,2,24,22,11,4,260.16806,8.968778,0.016063694555908274,857.1124,1,1.0,0.0,0.0,0.0,0.0,370,16,5349.6377,1814659,None
370,3702,2,23,22,11,5,274.30157,9.037236,0.010978032142624302,852.93317,1,1.0,0.0,0.0,0.0,0.0,371,16,5431.091,1814659,None
371,3542,2,22,22,11,6,83.89912,9.082831,0.05466523291950177,849.9219,1,1.0,0.0,0.0,0.0,0.0,372,16,5485.6807,1814659,None
372,3541,2,22,21,11,7,288.47482,9.1299925,0.0019109797018706633,845.3355,1,1.0,0.0,0.0,0.0,0.0,373,16,5542.43,1814659,None
373,3381,2,21,21,11,8,43.161556,9.171792,0.13468259389707565,844.78424,1,1.0,0.0,0.0,0.0,0.0,374,16,5592.9717,1814659,None
374,3380,2,21,20,11,9,260.44016,9.209894,0.01694378425008463,838.9711,1,1.0,0.0,0.0,0.0,0.0,375,16,5639.2407,1814659,None
375,3379,2,21,19,11,10,287.89017,9.278319,0.00677918309953215,834.5583,1,1.0,0.0,0.0,0.0,0.0,376,16,5722.806,1814659,None
376,3219,2,20,19,11,11,17.899153,9.316262,0.43340763109832997,832.6066,1,1.0,0.0,0.0,0.0,0.0,377,16,5769.408,1814659,None
377,3218,2,20,18,11,12,303.10852,9.35593,0.007537458745542304,824.849,1,1.0,0.0,0.0,0.0,0.0,378,16,5818.33,1814659,None
378,3058,2,19,18,11,13,115.38464,9.407396,0.04817605431899716,822.56433,1,1.0,0.0,0.0,0.0,0.0,379,16,5882.1084,1814659,None
379,3057,2,19,17,11,14,171.04652,9.442463,0.0001,817.00555,1,1.0,0.0,0.0,0.0,0.0,380,16,5925.7603,1814659,None
380,2897,2,18,17,11,15,148.96445,9.481488,0.02273549060110828,817.0031,1,1.0,0.0,0.0,0.0,0.0,709,16,5974.5303,1814659,None
381,5653,0,35,53,12,1,47.42369,1.0,0.18126751350323475,1028.9231,1,1.0,0.0,0.0,0.0,0.0,382,16,7.2273703,1814693,None
382,5652,0,35,52,12,2,293.71878,1.0,0.003702396479346573,1020.3267,1,1.0,0.0,0.0,0.0,0.0,383,16,59.21748,1814693,None
383,5651,0,35,51,12,3,40.82027,1.2713604,0.4021161430245938,1019.23926,1,1.0,0.0,0.0,0.0,0.0,384,16,110.20123,1814693,None
384,5491,1,34,51,12,4,304.94055,1.5476497,0.005663565476269108,1002.82477,1,1.0,0.0,0.0,0.0,0.0,385,16,162.89519,1814693,None
385,5490,1,34,50,12,5,54.023396,1.7904067,0.27465675707985415,1001.0977,1,1.0,0.0,0.0,0.0,0.0,386,16,217.60129,1814693,None
386,5330,2,33,50,12,6,309.51102,2.0068765,0.0065692787962047545,986.2598,1,1.0,0.0,0.0,0.0,0.0,387,16,273.00394,1814693,None
387,5329,1,33,49,12,7,46.666378,2.1986268,0.13400002664855,984.22656,1,1.0,0.0,0.0,0.0,0.0,388,16,327.28537,1814693,None
388,5169,2,32,49,12,8,234.40659,2.3390038,0.014264744269489723,977.97327,1,1.0,0.0,0.0,0.0,0.0,389,16,370.12088,1814693,None
389,5168,2,32,48,12,9,258.3608,2.566862,0.022108047432738635,974.6295,1,1.0,0.0,0.0,0.0,0.0,390,16,445.21863,1814693,None
390,5167,2,32,47,12,10,235.69843,2.7768276,0.004976327678890266,968.91766,1,1.0,0.0,0.0,0.0,0.0,391,16,520.51324,1814693,None
391,5007,1,31,47,12,11,45.916584,2.8897724,0.22919927684840694,967.74475,1,1.0,0.0,0.0,0.0,0.0,392,16,563.4314,1814693,None
392,5006,2,31,46,12,12,326.64658,3.0328152,0.0005207615600611199,957.2207,1,1.0,0.0,0.0,0.0,0.0,393,16,620.21,1814693,None
393,4846,2,30,46,12,13,16.19137,3.158797,0.5080831637303169,957.0506,1,1.0,0.0,0.0,0.0,0.0,394,16,672.45856,1814693,None
394,4845,2,30,45,12,14,307.82104,3.273462,0.003190544361474737,948.82404,1,1.0,0.0,0.0,0.0,0.0,395,16,721.838,1814693,None
395,4844,2,30,44,12,15,74.32259,3.4037993,0.06158570692260243,947.8419,1,1.0,0.0,0.0,0.0,0.0,396,16,780.0767,1814693,None
396,4684,2,29,44,12,16,326.965,3.5355608,0.0001,943.2647,1,1.0,0.0,0.0,0.0,0.0,397,16,841.2329,1814693,None
397,4524,2,28,44,12,17,34.668686,3.65028,0.14885959665447063,943.2647,1,1.0,0.0,0.0,0.0,0.0,398,16,896.3459,1814693,None
398,4523,2,28,43,12,18,270.32224,3.7443335,0.018767387690043227,938.10394,1,1.0,0.0,0.0,0.0,0.0,399,16,942.82654,1814693,None
399,4522,2,28,42,12,19,261.52124,3.902992,0.016097269301179714,933.0307,1,1.0,0.0,0.0,0.0,0.0,400,16,1023.87946,1814693,None
400,4521,2,28,41,12,20,254.41801,4.051045,0.002060270468075194,928.8209,1,1.0,0.0,0.0,0.0,0.0,401,16,1102.5085,1814693,None
401,4520,1,28,40,12,21,45.04213,4.134577,0.06515167786235285,928.29675,1,1.0,0.0,0.0,0.0,0.0,402,16,1148.1464,1814693,None
402,4360,2,27,40,12,22,276.7497,4.2225194,0.007012158745834773,925.3622,1,1.0,0.0,0.0,0.0,0.0,403,16,1197.1874,1814693,None
403,4359,2,27,39,12,23,209.80162,4.352157,0.003440401252141978,923.4216,1,1.0,0.0,0.0,0.0,0.0,404,16,1271.3378,1814693,None
404,4199,2,26,39,12,24,56.39325,4.4214945,0.07927402762279655,922.69977,1,1.0,0.0,0.0,0.0,0.0,405,16,1311.9059,1814693,None
405,4198,2,26,38,12,25,260.68976,4.502711,0.008453010565560819,918.22925,1,1.0,0.0,0.0,0.0,0.0,406,16,1360.2294,1814693,None
406,4197,2,26,37,12,26,257.12524,4.63232,0.01586022398723871,916.02563,1,1.0,0.0,0.0,0.0,0.0,407,16,1439.1444,1814693,None
407,4196,2,26,36,12,27,264.77982,4.759427,0.0001,911.9476,1,1.0,0.0,0.0,0.0,0.0,408,16,1518.6827,1814693,None
408,4195,2,26,35,12,28,43.463665,4.8329473,0.17631016473170044,911.9476,1,1.0,0.0,0.0,0.0,0.0,409,16,1565.659,1814693,None
409,4035,2,25,35,12,29,225.20769,4.89614,0.007192796417098448,904.2845,1,1.0,0.0,0.0,0.0,0.0,410,16,1606.6045,1814693,None
410,4034,2,25,34,12,30,276.30396,5.0119934,0.0001,902.6646,1,1.0,0.0,0.0,0.0,0.0,411,16,1683.0349,1814693,None
411,4033,0,25,33,12,31,101.365425,5.0975223,0.02443864743855057,902.6646,1,1.0,0.0,0.0,0.0,0.0,412,16,1740.5917,1814693,None
412,3873,2,24,33,12,32,248.57565,5.1755257,0.005498612885645966,900.1874,1,1.0,0.0,0.0,0.0,0.0,413,16,1793.9227,1814693,None
413,3872,2,24,32,12,33,75.94676,5.2468405,0.05235343956207116,898.82056,1,1.0,0.0,0.0,0.0,0.0,414,16,1843.38,1814693,None
414,3712,2,23,32,12,34,297.1364,5.3276615,0.005462706255983886,894.8445,1,1.0,0.0,0.0,0.0,0.0,415,16,1900.2378,1814693,None
415,3711,2,23,31,12,35,173.42308,5.427904,0.006768228812660822,893.2213,1,1.0,0.0,0.0,0.0,0.0,416,16,1971.951,1814693,None
416,3551,2,22,31,12,36,89.04147,5.483031,0.03901551593012468,892.04755,1,1.0,0.0,0.0,0.0,0.0,417,16,2011.9507,1814693,None
417,3550,2,22,30,12,37,252.43857,5.5539446,0.025525432043662966,888.57355,1,1.0,0.0,0.0,0.0,0.0,418,16,2063.9922,1814693,None
418,3549,2,22,29,12,38,252.43857,5.657182,0.02169705244510123,882.12994,1,1.0,0.0,0.0,0.0,0.0,419,16,2140.9355,1814693,None
419,3548,2,22,28,12,39,290.8683,5.7662396,0.0033038958902430887,876.6528,1,1.0,0.0,0.0,0.0,0.0,420,16,2223.7356,1814693,None
420,3547,2,22,27,12,40,54.46562,5.8345118,0.10199305426908212,875.6918,1,1.0,0.0,0.0,0.0,0.0,421,16,2276.3645,1814693,None
421,3387,2,21,27,12,41,270.28583,5.8980026,0.013336305086100664,870.13666,1,1.0,0.0,0.0,0.0,0.0,422,16,2325.8564,1814693,None
422,3386,2,21,26,12,42,254.19864,5.999142,0.005368337254899136,866.53204,1,1.0,0.0,0.0,0.0,0.0,423,16,2405.7878,1814693,None
423,3385,1,21,25,12,43,131.52069,6.072461,0.044044671633790985,865.1674,1,1.0,0.0,0.0,0.0,0.0,424,16,2464.5715,1814693,None
424,3225,2,20,25,12,44,288.1878,6.1512604,0.00034267543955325964,859.37463,1,1.0,0.0,0.0,0.0,0.0,425,16,2528.5352,1814693,None
425,3065,2,19,25,12,45,35.108658,6.211286,0.1109175137697256,859.2759,1,1.0,0.0,0.0,0.0,0.0,426,16,2577.8054,1814693,None
426,3064,2,19,24,12,46,334.11362,6.2791452,0.008516258556744535,855.3817,1,1.0,0.0,0.0,0.0,0.0,427,16,2634.075,1814693,None
427,2903,2,18,23,12,47,137.06815,6.369103,0.009970501724499153,852.5363,1,1.0,0.0,0.0,0.0,0.0,428,16,2709.599,1814693,None
428,3063,2,19,23,12,48,108.77843,6.413268,0.030755924158317207,851.1697,1,1.0,0.0,0.0,0.0,0.0,429,16,2747.0662,1814693,None
429,3062,2,19,22,12,49,122.861115,6.454608,0.011471186784215158,847.8241,1,1.0,0.0,0.0,0.0,0.0,430,16,2782.3682,1814693,None
430,2902,2,18,22,12,50,142.40848,6.501631,0.019134496718162728,846.41473,1,1.0,0.0,0.0,0.0,0.0,431,16,2822.7952,1814693,None
431,2901,1,18,21,12,51,225.19615,6.5662446,0.026965966288476674,843.6898,1,1.0,0.0,0.0,0.0,0.0,432,16,2878.818,1814693,None
432,2741,2,17,21,12,52,189.29688,6.638355,0.021932070264135368,837.6172,1,1.0,0.0,0.0,0.0,0.0,433,16,2941.9868,1814693,None
433,2740,2,17,20,12,53,266.22318,6.716721,0.03747557917882764,833.4655,1,1.0,0.0,0.0,0.0,0.0,434,16,3011.4082,1814693,None
434,2739,2,17,19,12,54,287.41306,6.8107686,0.002666822114491783,823.48865,1,1.0,0.0,0.0,0.0,0.0,435,16,3095.7822,1814693,None
435,2738,2,17,18,12,55,51.563416,6.8677235,0.09202133011369353,822.72217,1,1.0,0.0,0.0,0.0,0.0,436,16,3147.4424,1814693,None
436,2898,2,18,18,12,56,240.8675,6.916486,0.0040442198443988945,817.97723,1,1.0,0.0,0.0,0.0,0.0,437,16,3192.0088,1814693,None
437,2897,2,18,17,12,57,76.79739,6.9690742,0.044100191655304974,817.0031,1,1.0,0.0,0.0,0.0,0.0,709,16,3240.421,1814693,None
438,13534,1,84,94,13,1,120.55924,1.0,0.1704043826008463,1302.4277,1,1.0,0.0,0.0,0.0,0.0,439,25,18.37323,1814901,Feldcher Creek
439,13533,2,84,93,13,2,255.66676,1.0525205,0.051011684189499286,1281.8839,1,1.0,0.0,0.0,0.0,0.0,440,25,75.710075,1814901,Feldcher Creek
440,13532,1,84,92,13,3,254.71951,1.5020353,0.024573694185534817,1268.8419,1,1.0,0.0,0.0,0.0,0.0,441,25,153.49294,1814901,Feldcher Creek
441,13531,1,84,91,13,4,253.7395,1.844986,0.014676946494669095,1262.5825,1,1.0,0.0,0.0,0.0,0.0,442,25,230.9821,1814901,Feldcher Creek
442,13530,1,84,90,13,5,218.43181,2.1147537,0.0016446914586346895,1258.8584,1,1.0,0.0,0.0,0.0,0.0,443,25,302.941,1814901,Feldcher Creek
443,13690,1,85,90,13,6,60.986355,2.259451,0.01853882294762306,1258.4991,1,1.0,0.0,0.0,0.0,0.0,444,25,345.52432,1814901,Feldcher Creek
444,13689,1,85,89,13,7,279.41815,2.4242253,0.002455227592389406,1257.3685,1,1.0,0.0,0.0,0.0,0.0,445,25,397.40198,1814901,Feldcher Creek
445,13688,1,85,88,13,8,219.33691,2.6474085,0.0014492366463194732,1256.6825,1,1.0,0.0,0.0,0.0,0.0,446,25,473.41226,1814901,Feldcher Creek
446,13848,1,86,88,13,9,60.08125,2.764674,0.024925556854537657,1256.3646,1,1.0,0.0,0.0,0.0,0.0,447,25,515.9956,1814901,Feldcher Creek
447,13847,1,86,87,13,10,279.41815,2.9008594,0.00392967476753429,1254.8671,1,1.0,0.0,0.0,0.0,0.0,448,25,567.7353,1814901,Feldcher Creek
448,13846,1,86,86,13,11,220.24202,3.0905252,0.0016178712978948482,1253.769,1,1.0,0.0,0.0,0.0,0.0,449,25,643.8835,1814901,Feldcher Creek
449,14006,1,87,86,13,12,59.176144,3.1917393,0.019190505619567384,1253.4127,1,1.0,0.0,0.0,0.0,0.0,450,25,686.46686,1814901,Feldcher Creek
450,14005,1,87,85,13,13,279.41815,3.310295,0.004841866086557257,1252.2771,1,1.0,0.0,0.0,0.0,0.0,451,25,738.0686,1814901,Feldcher Creek
451,14004,1,87,84,13,14,265.38358,3.4927185,0.010872473821277588,1250.9242,1,1.0,0.0,0.0,0.0,0.0,452,25,821.0964,1814901,Feldcher Creek
452,14003,1,87,83,13,15,250.71657,3.6572495,0.01729710149029019,1248.0388,1,1.0,0.0,0.0,0.0,0.0,453,25,899.75006,1814901,Feldcher Creek
453,14002,1,87,82,13,16,257.79578,3.8125074,0.01839465912324805,1243.7021,1,1.0,0.0,0.0,0.0,0.0,454,25,977.2473,1814901,Feldcher Creek
454,14001,1,87,81,13,17,251.55804,3.9620025,0.007258474832264838,1238.9601,1,1.0,0.0,0.0,0.0,0.0,455,25,1054.8728,1814901,Feldcher Creek
455,13841,1,86,81,13,18,157.43712,4.078126,0.0104960369939364,1237.1342,1,1.0,0.0,0.0,0.0,0.0,456,25,1117.2037,1814901,Feldcher Creek
456,13840,1,86,80,13,19,151.30153,4.1636667,0.008756217540733647,1235.4817,1,1.0,0.0,0.0,0.0,0.0,457,25,1164.2555,1814901,Feldcher Creek
457,13680,1,85,80,13,20,159.58505,4.2480836,0.02038673370708757,1234.1569,1,1.0,0.0,0.0,0.0,0.0,458,25,1211.6346,1814901,Feldcher Creek
458,13679,1,85,79,13,21,208.66473,4.3459826,0.00827082778186145,1230.9034,1,1.0,0.0,0.0,0.0,0.0,459,25,1267.7559,1814901,Feldcher Creek
459,13839,1,86,79,13,22,48.980537,4.4132023,0.15823857312884454,1229.1776,1,1.0,0.0,0.0,0.0,0.0,460,25,1307.021,1814901,Feldcher Creek
460,13838,2,86,78,13,23,282.45007,4.4982142,0.01071296909757022,1221.427,1,1.0,0.0,0.0,0.0,0.0,461,25,1357.531,1814901,Feldcher Creek
461,13837,2,86,77,13,24,275.57816,4.6378727,0.0014387365872862506,1218.4011,1,1.0,0.0,0.0,0.0,0.0,462,25,1442.5746,1814901,Feldcher Creek
462,13836,1,86,76,13,25,80.631355,4.72489,0.015189270240761402,1218.0046,1,1.0,0.0,0.0,0.0,0.0,463,25,1496.8608,1814901,Feldcher Creek
463,13676,1,85,76,13,26,217.35715,4.7964883,0.005977233104930544,1216.7799,1,1.0,0.0,0.0,0.0,0.0,464,25,1542.2743,1814901,Feldcher Creek
464,13675,1,85,75,13,27,253.95436,4.9076247,0.0062291081503606915,1215.4807,1,1.0,0.0,0.0,0.0,0.0,465,25,1614.1022,1814901,Feldcher Creek
465,13674,1,85,74,13,28,255.80827,5.0250964,0.006992331662615583,1213.8988,1,1.0,0.0,0.0,0.0,0.0,466,25,1691.79,1814901,Feldcher Creek
466,13673,1,85,73,13,29,160.19815,5.11899,0.004780761435699082,1212.1101,1,1.0,0.0,0.0,0.0,0.0,467,25,1755.1893,1814901,Feldcher Creek
467,13833,1,86,73,13,30,130.68808,5.183646,0.016736460296558904,1211.3442,1,1.0,0.0,0.0,0.0,0.0,468,25,1799.5205,1814901,Feldcher Creek
468,13832,1,86,72,13,31,263.4642,5.2700057,0.012157260434867971,1209.157,1,1.0,0.0,0.0,0.0,0.0,469,25,1859.5892,1814901,Feldcher Creek
469,13831,1,86,71,13,32,255.28152,5.381579,0.010076191876572388,1205.954,1,1.0,0.0,0.0,0.0,0.0,470,25,1938.6461,1814901,Feldcher Creek
470,13830,1,86,70,13,33,172.44012,5.4718847,0.006749823644487107,1203.3817,1,1.0,0.0,0.0,0.0,0.0,471,25,2003.8309,1814901,Feldcher Creek
471,13990,1,87,70,13,34,93.64562,5.527329,0.05135405068093798,1202.2178,1,1.0,0.0,0.0,0.0,0.0,472,25,2044.3823,1814901,Feldcher Creek
472,13989,1,87,69,13,35,271.2742,5.602486,0.01802384557379347,1197.4087,1,1.0,0.0,0.0,0.0,0.0,473,25,2099.996,1814901,Feldcher Creek
473,13988,1,87,68,13,36,271.2742,5.7124224,0.014526083761113173,1192.5193,1,1.0,0.0,0.0,0.0,0.0,474,25,2182.6804,1814901,Feldcher Creek
474,14147,2,88,67,13,37,275.49423,5.824216,0.01828168591271347,1188.5787,1,1.0,0.0,0.0,0.0,0.0,475,25,2268.3887,1814901,Feldcher Creek
475,14146,2,88,66,13,38,246.96567,5.9262066,0.0005842395451334316,1183.5422,1,1.0,0.0,0.0,0.0,0.0,476,25,2348.0115,1814901,Feldcher Creek
476,14306,2,89,66,13,39,37.64746,5.9810443,0.1129866929521932,1183.398,1,1.0,0.0,0.0,0.0,0.0,477,25,2391.3865,1814901,Feldcher Creek
477,14305,2,89,65,13,40,255.42062,6.036997,0.00396624794211161,1179.1443,1,1.0,0.0,0.0,0.0,0.0,478,25,2436.05,1814901,Feldcher Creek
478,14304,1,89,64,13,41,132.56738,6.1102934,0.01161058276672388,1178.1312,1,1.0,0.0,0.0,0.0,0.0,479,25,2495.1794,1814901,Feldcher Creek
479,14144,2,88,64,13,42,165.72046,6.1660595,0.013020944591192282,1176.592,1,1.0,0.0,0.0,0.0,0.0,480,25,2540.6387,1814901,Feldcher Creek
480,14143,2,88,63,13,43,247.29901,6.2424626,0.0017029691143104443,1174.4342,1,1.0,0.0,0.0,0.0,0.0,481,25,2603.5828,1814901,Feldcher Creek
481,13983,2,87,63,13,44,53.44189,6.29752,0.03407523381860743,1174.0131,1,1.0,0.0,0.0,0.0,0.0,482,25,2649.4158,1814901,Feldcher Creek
482,13982,1,87,62,13,45,255.8554,6.353653,0.00022901119823012512,1172.192,1,1.0,0.0,0.0,0.0,0.0,483,25,2696.5525,1814901,Feldcher Creek
483,13981,1,87,61,13,46,22.951252,6.4038353,0.08724227059005576,1172.1334,1,1.0,0.0,0.0,0.0,0.0,484,25,2739.0427,1814901,Feldcher Creek
484,14141,2,88,61,13,47,235.98724,6.4500966,0.006125053828934556,1170.1311,1,1.0,0.0,0.0,0.0,0.0,485,25,2778.505,1814901,Feldcher Creek
485,14140,2,88,60,13,48,260.402,6.5378766,0.006744754655916374,1168.6857,1,1.0,0.0,0.0,0.0,0.0,486,25,2854.1545,1814901,Feldcher Creek
486,14139,1,88,59,13,49,259.16144,6.6285253,0.007600384446813677,1166.9293,1,1.0,0.0,0.0,0.0,0.0,487,25,2933.3362,1814901,Feldcher Creek
487,14138,1,88,58,13,50,253.25964,6.7167444,0.006500207499579458,1164.9596,1,1.0,0.0,0.0,0.0,0.0,488,25,3011.4292,1814901,Feldcher Creek
488,14137,1,88,57,13,51,247.06297,6.801791,0.0008928130831949738,1163.3134,1,1.0,0.0,0.0,0.0,0.0,489,25,3087.6782,1814901,Feldcher Creek
489,14297,1,89,57,13,52,40.194756,6.8501487,0.006395861215733712,1163.0928,1,1.0,0.0,0.0,0.0,0.0,490,25,3131.4563,1814901,Feldcher Creek
490,14296,1,89,56,13,53,23.826048,6.8608804,0.05402622587089951,1162.8357,1,1.0,0.0,0.0,0.0,0.0,491,25,3141.2131,1814901,Feldcher Creek
491,14136,1,88,56,13,54,239.55252,6.9048567,0.003003952911573079,1161.5485,1,1.0,0.0,0.0,0.0,0.0,492,25,3181.352,1814901,Feldcher Creek
492,14135,0,88,55,13,55,101.8931,6.961459,0.007750013253133655,1160.8289,1,1.0,0.0,0.0,0.0,0.0,493,25,3233.3884,1814901,Feldcher Creek
493,14295,1,89,55,13,56,186.33385,7.0088882,0.014990367745356352,1160.0392,1,1.0,0.0,0.0,0.0,0.0,494,25,3277.3142,1814901,Feldcher Creek
494,14294,1,89,54,13,57,294.39532,7.087297,0.010809448077102891,1157.246,1,1.0,0.0,0.0,0.0,0.0,495,25,3350.5771,1814901,Feldcher Creek
495,14133,1,88,53,13,58,344.613,7.1904664,0.001096678535838514,1154.0637,1,1.0,0.0,0.0,0.0,0.0,496,25,3448.2014,1814901,Feldcher Creek
496,13973,1,87,53,13,59,59.386307,7.254788,0.03589160267331905,1153.6858,1,1.0,0.0,0.0,0.0,0.0,497,25,3509.771,1814901,Feldcher Creek
497,13972,1,87,52,13,60,199.41794,7.2956986,0.015063370309740858,1151.5543,1,1.0,0.0,0.0,0.0,0.0,498,25,3549.2126,1814901,Feldcher Creek
498,13812,1,86,52,13,61,265.58188,7.36864,0.008718327090553648,1148.5504,1,1.0,0.0,0.0,0.0,0.0,499,25,3620.0786,1814901,Feldcher Creek
499,13652,1,85,52,13,62,250.11174,7.448709,0.010024328115552357,1146.235,1,1.0,0.0,0.0,0.0,0.0,500,25,3698.6704,1814901,Feldcher Creek
500,13492,2,84,52,13,63,264.2971,7.5277405,0.007226383458574558,1143.7278,1,1.0,0.0,0.0,0.0,0.0,501,25,3777.0662,1814901,Feldcher Creek
501,13332,2,83,52,13,64,90.2207,7.5817337,0.027117203905353625,1141.8179,1,1.0,0.0,0.0,0.0,0.0,502,25,3831.0947,1814901,Feldcher Creek
502,13331,1,83,51,13,65,224.06073,7.6292834,0.0049386940000997,1139.3713,1,1.0,0.0,0.0,0.0,0.0,503,25,3878.9912,1814901,Feldcher Creek
503,13171,2,82,51,13,66,218.07112,7.6956854,0.00972213640980809,1138.2648,1,1.0,0.0,0.0,0.0,0.0,504,25,3946.372,1814901,Feldcher Creek
504,13170,1,82,50,13,67,108.05087,7.7443037,0.04645751820801551,1136.1447,1,1.0,0.0,0.0,0.0,0.0,505,25,3996.0732,1814901,Feldcher Creek
505,13010,2,81,50,13,68,293.79623,7.8038006,0.0022922755155620348,1131.1249,1,1.0,0.0,0.0,0.0,0.0,506,25,4057.3147,1814901,Feldcher Creek
506,12850,1,80,50,13,69,179.93047,7.873369,0.0001,1130.4514,1,1.0,0.0,0.0,0.0,0.0,507,25,4129.5107,1814901,Feldcher Creek
507,12849,1,80,49,13,70,159.266,7.922811,0.0001,1130.4514,1,1.0,0.0,0.0,0.0,0.0,1050,25,4181.204,1814901,Feldcher Creek
508,7788,0,48,108,14,1,125.24523,41.39744,0.002493155670001169,1157.6979,1,1.0,0.0,0.0,0.0,0.0,509,25,111778.086,1814869,Tyler Forks
509,7628,0,47,108,14,2,170.27348,41.405834,0.0002989503669803943,1157.3856,1,1.0,0.0,0.0,0.0,0.0,510,25,111823.125,1814869,Tyler Forks
510,7627,0,47,107,14,3,92.67411,41.413303,0.007136588095428815,1157.3347,1,1.0,0.0,0.0,0.0,0.0,511,25,111863.195,1814869,Tyler Forks
511,7787,0,48,107,14,4,185.10893,41.42119,0.0001,1156.6733,1,1.0,0.0,0.0,0.0,0.0,512,25,111905.53,1814869,Tyler Forks
512,7786,0,48,106,14,5,37.505722,41.427505,0.01688544431900243,1156.6733,1,1.0,0.0,0.0,0.0,0.0,513,25,111939.46,1814869,Tyler Forks
513,7626,0,47,106,14,6,233.3319,41.435192,0.004114666845064809,1156.04,1,1.0,0.0,0.0,0.0,0.0,514,25,111980.734,1814869,Tyler Forks
514,7625,0,47,105,14,7,240.99815,41.44865,0.0006544234523686286,1155.08,1,1.0,0.0,0.0,0.0,0.0,515,25,112053.02,1814869,Tyler Forks
515,7465,0,46,105,14,8,200.73506,41.461178,0.004107219156765833,1154.9222,1,1.0,0.0,0.0,0.0,0.0,516,25,112120.34,1814869,Tyler Forks
516,7464,0,46,104,14,9,313.581,41.47576,0.0029164738927510716,1154.0978,1,1.0,0.0,0.0,0.0,0.0,517,25,112198.73,1814869,Tyler Forks
517,7463,0,46,103,14,10,406.59805,41.496174,0.0006499839943317793,1153.1832,1,1.0,0.0,0.0,0.0,0.0,518,25,112308.48,1814869,Tyler Forks
518,7303,0,45,103,14,11,112.006134,41.510864,0.01476424963428593,1152.919,1,1.0,0.0,0.0,0.0,0.0,519,25,112387.516,1814869,Tyler Forks
519,7302,0,45,102,14,12,280.26373,41.521973,0.0014416875497213428,1151.2653,1,1.0,0.0,0.0,0.0,0.0,520,25,112447.3,1814869,Tyler Forks
520,7301,0,45,101,14,13,260.91083,41.537296,0.005379011655149069,1150.8612,1,1.0,0.0,0.0,0.0,0.0,521,25,112529.77,1814869,Tyler Forks
521,7300,0,45,100,14,14,278.46448,41.552563,0.0001,1149.4578,1,1.0,0.0,0.0,0.0,0.0,522,25,112611.97,1814869,Tyler Forks
522,7140,0,44,100,14,15,345.39328,41.57021,0.0001,1149.4578,1,1.0,0.0,0.0,0.0,0.0,523,25,112707.05,1814869,Tyler Forks
523,6980,0,43,100,14,16,86.00739,41.582413,0.0001,1149.4578,1,1.0,0.0,0.0,0.0,0.0,524,25,112772.8,1814869,Tyler Forks
524,6979,0,43,99,14,17,192.2838,41.59028,0.001373168662075524,1149.4578,1,1.0,0.0,0.0,0.0,0.0,525,25,112815.2,1814869,Tyler Forks
525,7139,0,44,99,14,18,138.25565,41.599625,0.0020386896320182873,1149.1937,1,1.0,0.0,0.0,0.0,0.0,526,25,112865.58,1814869,Tyler Forks
526,7138,0,44,98,14,19,144.44147,41.607613,0.002725510652943615,1148.9119,1,1.0,0.0,0.0,0.0,0.0,527,25,112908.664,1814869,Tyler Forks
527,7298,0,45,98,14,20,279.841,41.619602,0.002341591937909427,1148.5182,1,1.0,0.0,0.0,0.0,0.0,528,25,112973.32,1814869,Tyler Forks
528,7458,0,46,98,14,21,316.8562,41.636456,0.0001,1147.8629,1,1.0,0.0,0.0,0.0,0.0,529,25,113064.26,1814869,Tyler Forks
529,7618,0,47,98,14,22,67.60189,41.647312,0.004725578014866746,1147.8629,1,1.0,0.0,0.0,0.0,0.0,530,25,113122.85,1814869,Tyler Forks
530,7617,0,47,97,14,23,288.25235,41.657356,0.0001,1147.5435,1,1.0,0.0,0.0,0.0,0.0,531,25,113177.086,1814869,Tyler Forks
531,7618,0,47,98,14,24,103.03018,41.6684,0.0001,1147.5435,1,1.0,0.0,0.0,0.0,0.0,532,25,113236.71,1814869,Tyler Forks
532,7778,0,48,98,14,25,187.56538,41.6766,0.0016823560469025898,1147.5435,1,1.0,0.0,0.0,0.0,0.0,533,25,113281.0,1814869,Tyler Forks
533,7777,0,48,97,14,26,267.4458,41.689438,0.0001,1147.2279,1,1.0,0.0,0.0,0.0,0.0,534,25,113350.34,1814869,Tyler Forks
