time,INFLOW-EXT,INFLOW,OUTFLOW,STAGE,DEPTH
70500.00000000,438.9100000000000,450.1643615675047,-450.5966020328635,51.69483545481827,5.666338510414787
70800.00000000,452.1142260700000,459.8050489727829,-460.1157554892889,51.76688877259676,5.739337106291796
71100.00000000,465.9493739400000,470.0195013289243,-470.2058805469891,51.84259492392049,5.815993923977040
71400.00000000,480.2638628100000,480.6984852701454,-480.7592185773105,51.92106399308153,5.895406852204389
71700.00000000,494.9008601700000,491.7263144272376,-491.6615194959724,52.00138766058490,5.976656485142845
72000.00000000,509.7000000000000,502.9822868502606,-502.7934894766412,52.08265243374883,6.058819252231291
72300.00000000,524.4991398300000,514.3420638708905,-514.0321536142029,52.16395074229191,6.140978564935543
72600.00000000,539.1361371900000,525.6791343728994,-525.2523058389613,52.24439115277846,6.222235041346450
72900.00000000,553.4506260600000,536.8663388107336,-536.3280204513310,52.32310763551536,6.301715750861013
73200.00000000,567.2857739300000,547.7774265680532,-547.1341988267004,52.39926786274504,6.378582466236331
73500.00000000,580.4900000000000,558.2886201140769,-557.5481246562891,52.47208055079201,6.452038943352932
73800.00000000,592.9186360200000,568.2801605411553,-567.4510021760095,52.54080188712729,6.521337276305014
74100.00000000,604.4355112500000,577.6378098004832,-576.7294525560480,52.60474109664145,6.585783387537619
74400.00000000,614.9144443900000,586.2542869048971,-585.2769455647706,52.66326521337540,6.644741723573442
74700.00000000,624.2406260600000,594.0306169605751,-592.9951452193703,52.71580312579351,6.697639227621671
75000.00000000,632.3118766699999,600.8773739075476,-599.7951501629994,52.76184896291768,6.743968658681477
75300.00000000,639.0397658900000,606.7156826521104,-605.5984736051842,52.80096402837350,6.783290597142726
75600.00000000,644.3505815800000,611.4786832050911,-610.3385920111004,52.83278257860480,6.815238630294850
75900.00000000,648.1861373100000,615.1116170974703,-613.9609002159618,52.85700814639527,6.839516466793988
76200.00000000,650.5044099500000,617.5730054856936,-616.4239798509827,52.87341857903808,6.855902370153589
76500.00000000,651.2800000000000,618.8350200119922,-617.6999485030943,52.88186599355779,6.864249234140342
76800.00000000,650.5044099500000,618.8838065585616,-617.7747849823156,52.88227728279075,6.864485073197527
77100.00000000,648.1861373100000,617.7196331221350,-616.6484794425654,52.87465427114868,6.856613169316383
77400.00000000,644.3505815800000,615.3564906542604,-614.3345888139024,52.85907090236111,6.840709568991580
77700.00000000,639.0397658900000,611.8270771055359,-610.8656700014512,52.83570886411438,6.816955787125136
78000.00000000,632.3118766699999,607.1619436698460,-606.2709202196833,52.80471487771932,6.785506109707213
78300.00000000,624.2406260600000,601.4261804873897,-600.6154026218130,52.76645675171560,6.746726785302908
78600.00000000,614.9144443900000,594.6833255718460,-593.9616670467428,52.72127763753254,6.700965626467217
78900.00000000,604.4355112500000,587.0116149731816,-586.3870776645510,52.66961195238072,6.648660784876350
79200.00000000,592.9186360200000,578.4996298965464,-577.9792612076409,52.61195982002774,6.590316603575753
79500.00000000,580.4900000000000,569.2451660559021,-568.8349826555202,52.54888409312477,6.526500681756579
79800.00000000,567.2857739300000,559.3539918186705,-559.0589101670073,52.48100683996216,6.457840407522236
80100.00000000,553.4506260600000,548.9383707432223,-548.7621200447666,52.40900416637052,6.385017991082743
80400.00000000,539.1361371900000,538.1162315623865,-538.0613736419485,52.33360585670236,6.308769500544444
80700.00000000,524.4991398300000,527.0088862968641,-527.0767019903774,52.25558375675480,6.229874217886398
81000.00000000,509.7000000000000,515.7400865387033,-515.9305646280603,52.17574973652482,6.149152022359077
81300.00000000,494.9008601700000,504.4344116151184,-504.7462269645404,52.09494788901017,6.067455743090575
81600.00000000,480.2638628100000,493.2158058262701,-493.6463100061051,52.01404690733059,5.985663522944259
81900.00000000,465.9493739400000,482.2061593835921,-482.7513848289842,51.93393165437330,5.904670347198717
82200.00000000,452.1142260700000,471.5239560160626,-472.1786347241340,51.85549393489865,5.825378740814535
82500.00000000,438.9100000000000,461.2830088196434,-462.0406064904517,51.77962251293807,5.748688671468651
82800.00000000,426.4813639800000,451.5913029436435,-452.4440693163199,51.70719245199606,5.675486731400130
83100.00000000,414.9644887500000,442.5499605033481,-443.4889964125112,51.63905390114694,5.606634718819503
83400.00000000,404.4855556100000,434.2523379648915,-435.2676793534189,51.57602049167684,5.542957784155838
83700.00000000,395.1593739400000,426.7832607262721,-427.8639794951996,51.51885755372163,5.485232355087671
84000.00000000,387.0881233300000,420.2183931945897,-421.3527143626162,51.46827040071815,5.434174097134759
84300.00000000,380.3602341100000,414.6237361221513,-415.7991703207719,51.42489296014690,5.390426201927185
84600.00000000,375.0494184200000,410.0552368876825,-411.2587267550845,51.38927704759784,5.354548318086222
84900.00000000,371.2138626900000,406.5586726426768,-407.7767805409870,51.36188411075268,5.327007755758028
85200.00000000,368.8955900500000,404.1686863202472,-405.3876699777410,51.34307039564037,5.308165272735506
85500.00000000,368.1200000000000,402.9097660471813,-404.1158499289515,51.33308972313478,5.298276242606438
85800.00000000,368.8955900500000,402.7953190972996,-403.9748400222737,51.33208156339759,5.297479554775241
86100.00000000,371.2138626900000,403.8277630678397,-404.9673497317419,51.34006953601259,5.305795835176728
